#1:k1	2:k2	3:kx	4:ky	5:erg1	6:erg2	7:...
1.5232	3.42719	3.42719	-3.73753	-2.37581	0.668591	1.70721
1.5232	3.49066	3.49066	-3.77417	-2.3478	0.642893	1.7049
1.5232	3.55413	3.55413	-3.81081	-2.31922	0.589975	1.72925
1.5232	3.61759	3.61759	-3.84745	-2.29026	0.512955	1.77731
1.5232	3.68106	3.68106	-3.8841	-2.26109	0.416844	1.84425
1.5232	3.74452	3.74452	-3.92074	-2.23192	0.306608	1.92531
1.5232	3.80799	3.80799	-3.95738	-2.20296	0.186338	2.01663
1.5232	3.87146	3.87146	-3.99402	-2.17447	0.0592028	2.11527
1.5232	3.93492	3.93492	-4.03067	-2.14672	-0.072336	2.21905
1.5232	3.99839	3.99839	-4.06731	-2.12003	-0.206294	2.32633
1.5232	4.06186	4.06186	-4.10395	-2.0948	-0.340977	2.43577
1.5232	4.12532	4.12532	-4.14059	-2.07148	-0.474848	2.54633
1.5232	4.18879	4.18879	-4.17723	-2.05068	-0.606412	2.6571
1.5232	4.25226	4.25226	-4.21388	-2.03315	-0.734132	2.76728
1.5232	4.31572	4.31572	-4.25052	-2.01985	-0.856334	2.87618
1.5232	4.37919	4.37919	-4.28716	-2.01202	-0.971131	2.98316
1.5232	4.44266	4.44266	-4.3238	-2.01123	-1.07638	3.08762
1.5232	4.50612	4.50612	-4.36045	-2.01925	-1.16977	3.18902
1.5232	4.56959	4.56959	-4.39709	-2.03777	-1.2491	3.28686
1.5232	4.63306	4.63306	-4.43373	-2.0678	-1.31285	3.38066
1.5232	4.69652	4.69652	-4.47037	-2.10905	-1.3609	3.46996
1.5232	4.75999	4.75999	-4.50702	-2.15968	-1.39468	3.55435
1.5232	4.82346	4.82346	-4.54366	-2.21674	-1.41672	3.63345
1.5232	4.88692	4.88692	-4.5803	-2.27701	-1.42988	3.7069
1.5232	4.95039	4.95039	-4.61694	-2.3376	-1.43676	3.77436
1.5232	5.01385	5.01385	-4.65359	-2.39614	-1.4394	3.83554
1.5232	5.07732	5.07732	-4.69023	-2.45082	-1.43935	3.89017
1.5232	5.14079	5.14079	-4.72687	-2.50027	-1.43774	3.93801
1.5232	5.20425	5.20425	-4.76351	-2.54349	-1.43535	3.97884
1.5232	5.26772	5.26772	-4.80016	-2.57971	-1.43278	4.01249
1.5232	5.33119	5.33119	-4.8368	-2.6084	-1.43042	4.03882
1.5232	5.39465	5.39465	-4.87344	-2.62915	-1.42856	4.05771
1.5232	5.45812	5.45812	-4.91008	-2.6417	-1.42737	4.06907
1.5232	5.52159	5.52159	-4.94673	-2.6459	-1.42696	4.07287
1.5232	5.58505	5.58505	-4.98337	-2.6417	-1.42737	4.06907
1.5232	5.64852	5.64852	-5.02001	-2.62915	-1.42856	4.05771
1.5232	5.71199	5.71199	-5.05665	-2.6084	-1.43042	4.03882
1.5232	5.77545	5.77545	-5.0933	-2.57971	-1.43278	4.01249
1.5232	5.83892	5.83892	-5.12994	-2.54349	-1.43535	3.97884
1.5232	5.90239	5.90239	-5.16658	-2.50027	-1.43774	3.93801
1.5232	5.96585	5.96585	-5.20322	-2.45082	-1.43935	3.89017
1.5232	6.02932	6.02932	-5.23986	-2.39614	-1.4394	3.83554
1.5232	6.09279	6.09279	-5.27651	-2.3376	-1.43676	3.77436
1.5232	6.15625	6.15625	-5.31315	-2.27701	-1.42988	3.7069
1.5232	6.21972	6.21972	-5.34979	-2.21674	-1.41672	3.63345
1.5232	6.28319	6.28319	-5.38643	-2.15968	-1.39468	3.55435

1.58666	0	0	-1.83212	-2.093	-1.30133	3.39432
1.58666	0.0634665	0.0634665	-1.86876	-2.04179	-1.26818	3.30997
1.58666	0.126933	0.126933	-1.90541	-2.00125	-1.21981	3.22107
1.58666	0.1904	0.1904	-1.94205	-1.97319	-1.15486	3.12804
1.58666	0.253866	0.253866	-1.97869	-1.95768	-1.07368	3.03136
1.58666	0.317333	0.317333	-2.01533	-1.95341	-0.978078	2.93149
1.58666	0.380799	0.380799	-2.05198	-1.95844	-0.870536	2.82897
1.58666	0.444266	0.444266	-2.08862	-1.9708	-0.753576	2.72437
1.58666	0.507732	0.507732	-2.12526	-1.98882	-0.629485	2.6183
1.58666	0.571199	0.571199	-2.1619	-2.01118	-0.500265	2.51144
1.58666	0.634665	0.634665	-2.19854	-2.03685	-0.367704	2.40456
1.58666	0.698132	0.698132	-2.23519	-2.06506	-0.233468	2.29853
1.58666	0.761598	0.761598	-2.27183	-2.09517	-0.0992168	2.19439
1.58666	0.825065	0.825065	-2.30847	-2.12669	0.0332765	2.09341
1.58666	0.888531	0.888531	-2.34511	-2.15921	0.161976	1.99724
1.58666	0.951998	0.951998	-2.38176	-2.19238	0.284391	1.90799
1.58666	1.01546	1.01546	-2.4184	-2.22591	0.397326	1.82858
1.58666	1.07893	1.07893	-2.45504	-2.25952	0.49664	1.76288
1.58666	1.1424	1.1424	-2.49168	-2.29297	0.577236	1.71573
1.58666	1.20586	1.20586	-2.52833	-2.32605	0.633819	1.69223
1.58666	1.26933	1.26933	-2.56497	-2.35854	0.662846	1.69569
1.58666	1.3328	1.3328	-2.60161	-2.39027	0.664728	1.72554
1.58666	1.39626	1.39626	-2.63825	-2.42104	0.643989	1.77705
1.58666	1.45973	1.45973	-2.6749	-2.45069	0.607074	1.84361
1.58666	1.5232	1.5232	-2.71154	-2.47905	0.560058	1.919
1.58666	1.58666	1.58666	-2.74818	-2.50599	0.507681	1.99831
1.58666	1.65013	1.65013	-2.78482	-2.53134	0.453343	2.078
1.58666	1.7136	1.7136	-2.82147	-2.55498	0.39943	2.15555
1.58666	1.77706	1.77706	-2.85811	-2.57677	0.347622	2.22915
1.58666	1.84053	1.84053	-2.89475	-2.59661	0.299128	2.29748
1.58666	1.904	1.904	-2.93139	-2.61438	0.254832	2.35955
1.58666	1.96746	1.96746	-2.96804	-2.62999	0.215396	2.41459
1.58666	2.03093	2.03093	-3.00468	-2.64335	0.181321	2.46202
1.58666	2.0944	2.0944	-3.04132	-2.65438	0.152987	2.50139
1.58666	2.15786	2.15786	-3.07796	-2.66303	0.130678	2.53235
1.58666	2.22133	2.22133	-3.1146	-2.66924	0.114602	2.55464
1.58666	2.28479	2.28479	-3.15125	-2.67298	0.104902	2.56808
1.58666	2.34826	2.34826	-3.18789	-2.67423	0.101659	2.57257
1.58666	2.41173	2.41173	-3.22453	-2.67298	0.104902	2.56808
1.58666	2.47519	2.47519	-3.26117	-2.66924	0.114602	2.55464
1.58666	2.53866	2.53866	-3.29782	-2.66303	0.130678	2.53235
1.58666	2.60213	2.60213	-3.33446	-2.65438	0.152987	2.50139
1.58666	2.66559	2.66559	-3.3711	-2.64335	0.181321	2.46202
1.58666	2.72906	2.72906	-3.40774	-2.62999	0.215396	2.41459
1.58666	2.79253	2.79253	-3.44439	-2.61438	0.254832	2.35955
1.58666	2.85599	2.85599	-3.48103	-2.59661	0.299128	2.29748
1.58666	2.91946	2.91946	-3.51767	-2.57677	0.347622	2.22915
1.58666	2.98293	2.98293	-3.55431	-2.55498	0.39943	2.15555
1.58666	3.04639	3.04639	-3.59096	-2.53134	0.453343	2.078
1.58666	3.10986	3.10986	-3.6276	-2.50599	0.507681	1.99831
1.58666	3.17333	3.17333	-3.66424	-2.47905	0.560058	1.919
1.58666	3.23679	3.23679	-3.70088	-2.45069	0.607074	1.84361
1.58666	3.30026	3.30026	-3.73753	-2.42104	0.643989	1.77705
1.58666	3.36373	3.36373	-3.77417	-2.39027	0.664728	1.72554
1.58666	3.42719	3.42719	-3.81081	-2.35854	0.662846	1.69569
1.58666	3.49066	3.49066	-3.84745	-2.32605	0.633819	1.69223
1.58666	3.55413	3.55413	-3.8841	-2.29297	0.577236	1.71573
1.58666	3.61759	3.61759	-3.92074	-2.25952	0.49664	1.76288
1.58666	3.68106	3.68106	-3.95738	-2.22591	0.397326	1.82858
1.58666	3.74452	3.74452	-3.99402	-2.19238	0.284391	1.90799
1.58666	3.80799	3.80799	-4.03067	-2.15921	0.161976	1.99724
1.58666	3.87146	3.87146	-4.06731	-2.12669	0.0332765	2.09341
1.58666	3.93492	3.93492	-4.10395	-2.09517	-0.0992168	2.19439
1.58666	3.99839	3.99839	-4.14059	-2.06506	-0.233468	2.29853
1.58666	4.06186	4.06186	-4.17723	-2.03685	-0.367704	2.40456
1.58666	4.12532	4.12532	-4.21388	-2.01118	-0.500265	2.51144
1.58666	4.18879	4.18879	-4.25052	-1.98882	-0.629485	2.6183
1.58666	4.25226	4.25226	-4.28716	-1.9708	-0.753576	2.72437
1.58666	4.31572	4.31572	-4.3238	-1.95844	-0.870536	2.82897
1.58666	4.37919	4.37919	-4.36045	-1.95341	-0.978078	2.93149
1.58666	4.44266	4.44266	-4.39709	-1.95768	-1.07368	3.03136
1.58666	4.50612	4.50612	-4.43373	-1.97319	-1.15486	3.12804
1.58666	4.56959	4.56959	-4.47037	-2.00125	-1.21981	3.22107
1.58666	4.63306	4.63306	-4.50702	-2.04179	-1.26818	3.30997
1.58666	4.69652	4.69652	-4.54366	-2.093	-1.30133	3.39432
1.58666	4.75999	4.75999	-4.5803	-2.15179	-1.32195	3.47374
1.58666	4.82346	4.82346	-4.61694	-2.2147	-1.33314	3.54784
1.58666	4.88692	4.88692	-4.65359	-2.27859	-1.33772	3.61631
1.58666	4.95039	4.95039	-4.69023	-2.3409	-1.33792	3.67882
1.58666	5.01385	5.01385	-4.72687	-2.39967	-1.33542	3.7351
1.58666	5.07732	5.07732	-4.76351	-2.45344	-1.33145	3.78489
1.58666	5.14079	5.14079	-4.80016	-2.50111	-1.32688	3.82799
1.58666	5.20425	5.20425	-4.8368	-2.54186	-1.32233	3.86419
1.58666	5.26772	5.26772	-4.87344	-2.5751	-1.31825	3.89334
1.58666	5.33119	5.33119	-4.91008	-2.60038	-1.31494	3.91532
1.58666	5.39465	5.39465	-4.94673	-2.6174	-1.31263	3.93003
1.58666	5.45812	5.45812	-4.98337	-2.62595	-1.31144	3.93739
1.58666	5.52159	5.52159	-5.02001	-2.62595	-1.31144	3.93739
1.58666	5.58505	5.58505	-5.05665	-2.6174	-1.31263	3.93003
1.58666	5.64852	5.64852	-5.0933	-2.60038	-1.31494	3.91532
1.58666	5.71199	5.71199	-5.12994	-2.5751	-1.31825	3.89334
1.58666	5.77545	5.77545	-5.16658	-2.54186	-1.32233	3.86419
1.58666	5.83892	5.83892	-5.20322	-2.50111	-1.32688	3.82799
1.58666	5.90239	5.90239	-5.23986	-2.45344	-1.33145	3.78489
1.58666	5.96585	5.96585	-5.27651	-2.39967	-1.33542	3.7351
1.58666	6.02932	6.02932	-5.31315	-2.3409	-1.33792	3.67882
1.58666	6.09279	6.09279	-5.34979	-2.27859	-1.33772	3.61631
1.58666	6.15625	6.15625	-5.38643	-2.2147	-1.33314	3.54784
1.58666	6.21972	6.21972	-5.42308	-2.15179	-1.32195	3.47374
1.58666	6.28319	6.28319	-5.45972	-2.093	-1.30133	3.39432

1.65013	0	0	-1.90541	-2.02636	-1.20827	3.23463
1.65013	0.0634665	0.0634665	-1.94205	-1.97476	-1.17589	3.15065
1.65013	0.126933	0.126933	-1.97869	-1.93514	-1.12734	3.06248
1.65013	0.1904	0.1904	-2.01533	-1.90923	-1.06133	2.97056
1.65013	0.253866	0.253866	-2.05198	-1.8969	-0.978474	2.87537
1.65013	0.317333	0.317333	-2.08862	-1.8965	-0.880895	2.7774
1.65013	0.380799	0.380799	-2.12526	-1.90585	-0.771346	2.67719
1.65013	0.444266	0.444266	-2.1619	-1.92279	-0.652556	2.57534
1.65013	0.507732	0.507732	-2.19854	-1.94555	-0.526963	2.47251
1.65013	0.571199	0.571199	-2.23519	-1.97273	-0.396698	2.36942
1.65013	0.634665	0.634665	-2.27183	-2.00325	-0.263681	2.26693
1.65013	0.698132	0.698132	-2.30847	-2.0363	-0.129742	2.16605
1.65013	0.761598	0.761598	-2.34511	-2.07122	0.00323362	2.06799
1.65013	0.825065	0.825065	-2.38176	-2.10749	0.133148	1.97434
1.65013	0.888531	0.888531	-2.4184	-2.14467	0.257483	1.88719
1.65013	0.951998	0.951998	-2.45504	-2.1824	0.373038	1.80936
1.65013	1.01546	1.01546	-2.49168	-2.22035	0.475661	1.74469
1.65013	1.07893	1.07893	-2.52833	-2.25823	0.560168	1.69806
1.65013	1.1424	1.1424	-2.56497	-2.29578	0.620997	1.67479
1.65013	1.20586	1.20586	-2.60161	-2.33278	0.654123	1.67865
1.65013	1.26933	1.26933	-2.63825	-2.36898	0.65944	1.70954
1.65013	1.3328	1.3328	-2.6749	-2.40419	0.641215	1.76298
1.65013	1.39626	1.39626	-2.71154	-2.43821	0.605929	1.83228
1.65013	1.45973	1.45973	-2.74818	-2.47086	0.559825	1.91103
1.65013	1.5232	1.5232	-2.78482	-2.50196	0.507793	1.99416
1.65013	1.58666	1.58666	-2.82147	-2.53134	0.453343	2.078
1.65013	1.65013	1.65013	-2.85811	-2.55885	0.398929	2.15993
1.65013	1.7136	1.7136	-2.89475	-2.58436	0.346275	2.23808
1.65013	1.77706	1.77706	-2.93139	-2.60771	0.296616	2.3111
1.65013	1.84053	1.84053	-2.96804	-2.6288	0.250859	2.37794
1.65013	1.904	1.904	-3.00468	-2.64751	0.209681	2.43783
1.65013	1.96746	1.96746	-3.04132	-2.66373	0.173599	2.49013
1.65013	2.03093	2.03093	-3.07796	-2.67739	0.143008	2.53438
1.65013	2.0944	2.0944	-3.1146	-2.68841	0.118208	2.5702
1.65013	2.15786	2.15786	-3.15125	-2.69672	0.0994228	2.5973
1.65013	2.22133	2.22133	-3.18789	-2.70229	0.0868141	2.61548
1.65013	2.28479	2.28479	-3.22453	-2.70508	0.0804845	2.6246
1.65013	2.34826	2.34826	-3.26117	-2.70508	0.0804845	2.6246
1.65013	2.41173	2.41173	-3.29782	-2.70229	0.0868141	2.61548
1.65013	2.47519	2.47519	-3.33446	-2.69672	0.0994228	2.5973
1.65013	2.53866	2.53866	-3.3711	-2.68841	0.118208	2.5702
1.65013	2.60213	2.60213	-3.40774	-2.67739	0.143008	2.53438
1.65013	2.66559	2.66559	-3.44439	-2.66373	0.173599	2.49013
1.65013	2.72906	2.72906	-3.48103	-2.64751	0.209681	2.43783
1.65013	2.79253	2.79253	-3.51767	-2.6288	0.250859	2.37794
1.65013	2.85599	2.85599	-3.55431	-2.60771	0.296616	2.3111
1.65013	2.91946	2.91946	-3.59096	-2.58436	0.346275	2.23808
1.65013	2.98293	2.98293	-3.6276	-2.55885	0.398929	2.15993
1.65013	3.04639	3.04639	-3.66424	-2.53134	0.453343	2.078
1.65013	3.10986	3.10986	-3.70088	-2.50196	0.507793	1.99416
1.65013	3.17333	3.17333	-3.73753	-2.47086	0.559825	1.91103
1.65013	3.23679	3.23679	-3.77417	-2.43821	0.605929	1.83228
1.65013	3.30026	3.30026	-3.81081	-2.40419	0.641215	1.76298
1.65013	3.36373	3.36373	-3.84745	-2.36898	0.65944	1.70954
1.65013	3.42719	3.42719	-3.8841	-2.33278	0.654123	1.67865
1.65013	3.49066	3.49066	-3.92074	-2.29578	0.620997	1.67479
1.65013	3.55413	3.55413	-3.95738	-2.25823	0.560168	1.69806
1.65013	3.61759	3.61759	-3.99402	-2.22035	0.475661	1.74469
1.65013	3.68106	3.68106	-4.03067	-2.1824	0.373038	1.80936
1.65013	3.74452	3.74452	-4.06731	-2.14467	0.257483	1.88719
1.65013	3.80799	3.80799	-4.10395	-2.10749	0.133148	1.97434
1.65013	3.87146	3.87146	-4.14059	-2.07122	0.00323362	2.06799
1.65013	3.93492	3.93492	-4.17723	-2.0363	-0.129742	2.16605
1.65013	3.99839	3.99839	-4.21388	-2.00325	-0.263681	2.26693
1.65013	4.06186	4.06186	-4.25052	-1.97273	-0.396698	2.36942
1.65013	4.12532	4.12532	-4.28716	-1.94555	-0.526963	2.47251
1.65013	4.18879	4.18879	-4.3238	-1.92279	-0.652556	2.57534
1.65013	4.25226	4.25226	-4.36045	-1.90585	-0.771346	2.67719
1.65013	4.31572	4.31572	-4.39709	-1.8965	-0.880895	2.7774
1.65013	4.37919	4.37919	-4.43373	-1.8969	-0.978474	2.87537
1.65013	4.44266	4.44266	-4.47037	-1.90923	-1.06133	2.97056
1.65013	4.50612	4.50612	-4.50702	-1.93514	-1.12734	3.06248
1.65013	4.56959	4.56959	-4.54366	-1.97476	-1.17589	3.15065
1.65013	4.63306	4.63306	-4.5803	-2.02636	-1.20827	3.23463
1.65013	4.69652	4.69652	-4.61694	-2.08672	-1.22732	3.31404
1.65013	4.75999	4.75999	-4.65359	-2.15214	-1.23635	3.38849
1.65013	4.82346	4.82346	-4.69023	-2.21923	-1.23841	3.45764
1.65013	4.88692	4.88692	-4.72687	-2.28523	-1.23594	3.52117
1.65013	4.95039	4.95039	-4.76351	-2.34804	-1.23076	3.57879
1.65013	5.01385	5.01385	-4.80016	-2.40608	-1.22418	3.63026
1.65013	5.07732	5.07732	-4.8368	-2.45819	-1.21714	3.67532
1.65013	5.14079	5.14079	-4.87344	-2.50348	-1.21032	3.7138
1.65013	5.20425	5.20425	-4.91008	-2.54131	-1.2042	3.74551
1.65013	5.26772	5.26772	-4.94673	-2.57119	-1.19914	3.77033
1.65013	5.33119	5.33119	-4.98337	-2.59276	-1.19537	3.78813
1.65013	5.39465	5.39465	-5.02001	-2.6058	-1.19304	3.79884
1.65013	5.45812	5.45812	-5.05665	-2.61016	-1.19226	3.80241
1.65013	5.52159	5.52159	-5.0933	-2.6058	-1.19304	3.79884
1.65013	5.58505	5.58505	-5.12994	-2.59276	-1.19537	3.78813
1.65013	5.64852	5.64852	-5.16658	-2.57119	-1.19914	3.77033
1.65013	5.71199	5.71199	-5.20322	-2.54131	-1.2042	3.74551
1.65013	5.77545	5.77545	-5.23986	-2.50348	-1.21032	3.7138
1.65013	5.83892	5.83892	-5.27651	-2.45819	-1.21714	3.67532
1.65013	5.90239	5.90239	-5.31315	-2.40608	-1.22418	3.63026
1.65013	5.96585	5.96585	-5.34979	-2.34804	-1.23076	3.57879
1.65013	6.02932	6.02932	-5.38643	-2.28523	-1.23594	3.52117
1.65013	6.09279	6.09279	-5.42308	-2.21923	-1.23841	3.45764
1.65013	6.15625	6.15625	-5.45972	-2.15214	-1.23635	3.38849
1.65013	6.21972	6.21972	-5.49636	-2.08672	-1.22732	3.31404
1.65013	6.28319	6.28319	-5.533	-2.02636	-1.20827	3.23463

1.7136	0	0	-1.97869	-1.96003	-1.11593	3.07596
1.7136	0.0634665	0.0634665	-2.01533	-1.90823	-1.08444	2.99267
1.7136	0.126933	0.126933	-2.05198	-1.86972	-1.03585	2.90556
1.7136	0.1904	0.1904	-2.08862	-1.84616	-0.968928	2.81509
1.7136	0.253866	0.253866	-2.12526	-1.83714	-0.884589	2.72173
1.7136	0.317333	0.317333	-2.1619	-1.84072	-0.785279	2.626
1.7136	0.380799	0.380799	-2.19854	-1.85445	-0.674025	2.52847
1.7136	0.444266	0.444266	-2.23519	-1.876	-0.553764	2.42977
1.7136	0.507732	0.507732	-2.27183	-1.9035	-0.427091	2.33059
1.7136	0.571199	0.571199	-2.30847	-1.93547	-0.296284	2.23176
1.7136	0.634665	0.634665	-2.34511	-1.97081	-0.163426	2.13423
1.7136	0.698132	0.698132	-2.38176	-2.00863	-0.0305614	2.03919
1.7136	0.761598	0.761598	-2.4184	-2.04827	0.100119	1.94816
1.7136	0.825065	0.825065	-2.45504	-2.08918	0.226061	1.86312
1.7136	0.888531	0.888531	-2.49168	-2.1309	0.344075	1.78682
1.7136	0.951998	0.951998	-2.52833	-2.17303	0.45003	1.723
1.7136	1.01546	1.01546	-2.56497	-2.21524	0.538708	1.67653
1.7136	1.07893	1.07893	-2.60161	-2.25721	0.604313	1.6529
1.7136	1.1424	1.1424	-2.63825	-2.29867	0.642293	1.65638
1.7136	1.20586	1.20586	-2.6749	-2.33936	0.651889	1.68748
1.7136	1.26933	1.26933	-2.71154	-2.37905	0.636964	1.74208
1.7136	1.3328	1.3328	-2.74818	-2.4175	0.603976	1.81353
1.7136	1.39626	1.39626	-2.78482	-2.45451	0.559336	1.89518
1.7136	1.45973	1.45973	-2.82147	-2.48989	0.508119	1.98177
1.7136	1.5232	1.5232	-2.85811	-2.52343	0.453971	2.06946
1.7136	1.58666	1.58666	-2.89475	-2.55498	0.39943	2.15555
1.7136	1.65013	1.65013	-2.93139	-2.58436	0.346275	2.23808
1.7136	1.7136	1.7136	-2.96804	-2.61142	0.295776	2.31565
1.7136	1.77706	1.77706	-3.00468	-2.63603	0.248864	2.38717
1.7136	1.84053	1.84053	-3.04132	-2.65805	0.206236	2.45182
1.7136	1.904	1.904	-3.07796	-2.67738	0.168422	2.50896
1.7136	1.96746	1.96746	-3.1146	-2.69391	0.135833	2.55808
1.7136	2.03093	2.03093	-3.15125	-2.70755	0.108783	2.59877
1.7136	2.0944	2.0944	-3.18789	-2.71824	0.0875129	2.63073
1.7136	2.15786	2.15786	-3.22453	-2.72591	0.0721994	2.65371
1.7136	2.22133	2.22133	-3.26117	-2.73053	0.062964	2.66757
1.7136	2.28479	2.28479	-3.29782	-2.73208	0.0598777	2.6722
1.7136	2.34826	2.34826	-3.33446	-2.73053	0.062964	2.66757
1.7136	2.41173	2.41173	-3.3711	-2.72591	0.0721994	2.65371
1.7136	2.47519	2.47519	-3.40774	-2.71824	0.0875129	2.63073
1.7136	2.53866	2.53866	-3.44439	-2.70755	0.108783	2.59877
1.7136	2.60213	2.60213	-3.48103	-2.69391	0.135833	2.55808
1.7136	2.66559	2.66559	-3.51767	-2.67738	0.168422	2.50896
1.7136	2.72906	2.72906	-3.55431	-2.65805	0.206236	2.45182
1.7136	2.79253	2.79253	-3.59096	-2.63603	0.248864	2.38717
1.7136	2.85599	2.85599	-3.6276	-2.61142	0.295776	2.31565
1.7136	2.91946	2.91946	-3.66424	-2.58436	0.346275	2.23808
1.7136	2.98293	2.98293	-3.70088	-2.55498	0.39943	2.15555
1.7136	3.04639	3.04639	-3.73753	-2.52343	0.453971	2.06946
1.7136	3.10986	3.10986	-3.77417	-2.48989	0.508119	1.98177
1.7136	3.17333	3.17333	-3.81081	-2.45451	0.559336	1.89518
1.7136	3.23679	3.23679	-3.84745	-2.4175	0.603976	1.81353
1.7136	3.30026	3.30026	-3.8841	-2.37905	0.636964	1.74208
1.7136	3.36373	3.36373	-3.92074	-2.33936	0.651889	1.68748
1.7136	3.42719	3.42719	-3.95738	-2.29867	0.642293	1.65638
1.7136	3.49066	3.49066	-3.99402	-2.25721	0.604313	1.6529
1.7136	3.55413	3.55413	-4.03067	-2.21524	0.538708	1.67653
1.7136	3.61759	3.61759	-4.06731	-2.17303	0.45003	1.723
1.7136	3.68106	3.68106	-4.10395	-2.1309	0.344075	1.78682
1.7136	3.74452	3.74452	-4.14059	-2.08918	0.226061	1.86312
1.7136	3.80799	3.80799	-4.17723	-2.04827	0.100119	1.94816
1.7136	3.87146	3.87146	-4.21388	-2.00863	-0.0305614	2.03919
1.7136	3.93492	3.93492	-4.25052	-1.97081	-0.163426	2.13423
1.7136	3.99839	3.99839	-4.28716	-1.93547	-0.296284	2.23176
1.7136	4.06186	4.06186	-4.3238	-1.9035	-0.427091	2.33059
1.7136	4.12532	4.12532	-4.36045	-1.876	-0.553764	2.42977
1.7136	4.18879	4.18879	-4.39709	-1.85445	-0.674025	2.52847
1.7136	4.25226	4.25226	-4.43373	-1.84072	-0.785279	2.626
1.7136	4.31572	4.31572	-4.47037	-1.83714	-0.884589	2.72173
1.7136	4.37919	4.37919	-4.50702	-1.84616	-0.968928	2.81509
1.7136	4.44266	4.44266	-4.54366	-1.86972	-1.03585	2.90556
1.7136	4.50612	4.50612	-4.5803	-1.90823	-1.08444	2.99267
1.7136	4.56959	4.56959	-4.61694	-1.96003	-1.11593	3.07596
1.7136	4.63306	4.63306	-4.65359	-2.02179	-1.13325	3.15504
1.7136	4.69652	4.69652	-4.69023	-2.08957	-1.13994	3.22951
1.7136	4.75999	4.75999	-4.72687	-2.15973	-1.1393	3.29903
1.7136	4.82346	4.82346	-4.76351	-2.22932	-1.13395	3.36327
1.7136	4.88692	4.88692	-4.80016	-2.29609	-1.12585	3.42194
1.7136	4.95039	4.95039	-4.8368	-2.35835	-1.11642	3.47477
1.7136	5.01385	5.01385	-4.87344	-2.41487	-1.10666	3.52152
1.7136	5.07732	5.07732	-4.91008	-2.46469	-1.0973	3.56199
1.7136	5.14079	5.14079	-4.94673	-2.50712	-1.08886	3.59599
1.7136	5.20425	5.20425	-4.98337	-2.54164	-1.08173	3.62337
1.7136	5.26772	5.26772	-5.02001	-2.56784	-1.07618	3.64401
1.7136	5.33119	5.33119	-5.05665	-2.58545	-1.07238	3.65782
1.7136	5.39465	5.39465	-5.0933	-2.5943	-1.07045	3.66475
1.7136	5.45812	5.45812	-5.12994	-2.5943	-1.07045	3.66475
1.7136	5.52159	5.52159	-5.16658	-2.58545	-1.07238	3.65782
1.7136	5.58505	5.58505	-5.20322	-2.56784	-1.07618	3.64401
1.7136	5.64852	5.64852	-5.23986	-2.54164	-1.08173	3.62337
1.7136	5.71199	5.71199	-5.27651	-2.50712	-1.08886	3.59599
1.7136	5.77545	5.77545	-5.31315	-2.46469	-1.0973	3.56199
1.7136	5.83892	5.83892	-5.34979	-2.41487	-1.10666	3.52152
1.7136	5.90239	5.90239	-5.38643	-2.35835	-1.11642	3.47477
1.7136	5.96585	5.96585	-5.42308	-2.29609	-1.12585	3.42194
1.7136	6.02932	6.02932	-5.45972	-2.22932	-1.13395	3.36327
1.7136	6.09279	6.09279	-5.49636	-2.15973	-1.1393	3.29903
1.7136	6.15625	6.15625	-5.533	-2.08957	-1.13994	3.22951
1.7136	6.21972	6.21972	-5.56965	-2.02179	-1.13325	3.15504
1.7136	6.28319	6.28319	-5.60629	-1.96003	-1.11593	3.07596

1.77706	0	0	-2.05198	-1.89426	-1.02473	2.91899
1.77706	0.0634665	0.0634665	-2.08862	-1.84245	-0.994255	2.8367
1.77706	0.126933	0.126933	-2.12526	-1.80525	-0.945733	2.75099
1.77706	0.1904	0.1904	-2.1619	-1.78422	-0.878063	2.66229
1.77706	0.253866	0.253866	-2.19854	-1.77865	-0.792446	2.5711
1.77706	0.317333	0.317333	-2.23519	-1.78629	-0.691667	2.47796
1.77706	0.380799	0.380799	-2.27183	-1.80444	-0.579033	2.38347
1.77706	0.444266	0.444266	-2.30847	-1.83062	-0.457688	2.2883
1.77706	0.507732	0.507732	-2.34511	-1.86283	-0.330399	2.19323
1.77706	0.571199	0.571199	-2.38176	-1.89956	-0.199615	2.09917
1.77706	0.634665	0.634665	-2.4184	-1.93963	-0.0676236	2.00725
1.77706	0.698132	0.698132	-2.45504	-1.98214	0.0632422	1.9189
1.77706	0.761598	0.761598	-2.49168	-2.0264	0.19037	1.83603
1.77706	0.825065	0.825065	-2.52833	-2.07182	0.310579	1.76124
1.77706	0.888531	0.888531	-2.56497	-2.11792	0.419789	1.69813
1.77706	0.951998	0.951998	-2.60161	-2.16429	0.512796	1.6515
1.77706	1.01546	1.01546	-2.63825	-2.21058	0.583626	1.62695
1.77706	1.07893	1.07893	-2.6749	-2.25644	0.627183	1.62926
1.77706	1.1424	1.1424	-2.71154	-2.30159	0.641919	1.65967
1.77706	1.20586	1.20586	-2.74818	-2.34575	0.631125	1.71463
1.77706	1.26933	1.26933	-2.78482	-2.38867	0.601142	1.78753
1.77706	1.3328	1.3328	-2.82147	-2.43011	0.558547	1.87156
1.77706	1.39626	1.39626	-2.85811	-2.46984	0.508634	1.96121
1.77706	1.45973	1.45973	-2.89475	-2.50766	0.45521	2.05245
1.77706	1.5232	1.5232	-2.93139	-2.54336	0.400925	2.14244
1.77706	1.58666	1.58666	-2.96804	-2.57677	0.347622	2.22915
