#1:t	2:m	3:gap1	4:kx_itr1	5:gap2	6:kx_itr2	7:...
0.3	1	0.170033	3	1.19275	5	
0.334	1.115	0.0737062	4	1.10112	5	
0.336	1.115	0.0659107	3	1.10794	5	
0.338	1.115	0.0581362	3	1.08211	5	
0.34	1.115	0.0503833	3	1.08934	5	
0.342	1.115	0.0426524	3	1.09661	5	
0.344	1.115	0.034944	3	1.1039	5	
0.346	1.115	0.0272586	3	1.11123	5	
0.348	1.115	0.0195967	4	1.11858	5	
0.35	1.115	0.0119588	4	1.12596	5	
0.352	1.115	0.00434543	3	1.10279	5	
0.354	1.115	0.00324282	3	1.1105	5	
0.356	1.115	0.0108054	3	1.11824	5	
0.358	1.115	0.0183417	3	1.12601	5	
0.36	1.115	0.0258512	4	1.1338	5	
0.362	1.115	0.0333332	4	1.1416	5	
0.364	1.115	0.0407872	3	1.14943	5	
0.366	1.115	0.0482124	4	1.15729	5	
0.368	1.115	0.0556082	3	1.16516	5	
0.37	1.115	0.062974	3	1.14448	5	
0.372	1.115	0.070309	3	1.15261	5	
0.374	1.115	0.0776125	3	1.16075	5	
0.376	1.115	0.0848839	3	1.16891	5	
0.378	1.115	0.0921223	3	1.17709	5	
0.38	1.115	0.0993269	3	1.18528	5	
0.382	1.115	0.106497	3	1.19348	5	
0.384	1.115	0.113632	3	1.2017	5	
0.386	1.115	0.120731	3	1.20994	5	
0.388	1.115	0.127792	3	1.21819	5	
0.39	1.115	0.134816	3	1.22645	5	
0.392	1.115	0.141801	3	1.23473	5	
0.394	1.115	0.148747	3	1.24302	5	
0.396	1.115	0.155651	3	1.25132	5	
0.398	1.115	0.162514	3	1.25963	5	
0.4	1.115	0.169335	3	1.26796	5	

0.3	1.12	0.210771	3	1.11512	5	
0.302	1.12	0.202688	3	1.11994	5	
0.304	1.12	0.19462	3	1.12482	5	
0.306	1.12	0.186567	3	1.09123	5	
0.308	1.12	0.17853	3	1.09665	5	
0.31	1.12	0.170508	3	1.10213	5	
0.312	1.12	0.162503	3	1.10765	5	
0.314	1.12	0.154514	3	1.11322	5	
0.316	1.12	0.146541	3	1.08224	5	
0.318	1.12	0.138586	3	1.08832	5	
0.32	1.12	0.130649	3	1.09444	5	
0.322	1.12	0.122729	3	1.10061	5	
0.324	1.12	0.114828	3	1.10682	5	
0.326	1.12	0.106945	3	1.07837	5	
0.328	1.12	0.0990808	3	1.08505	5	
0.33	1.12	0.0912364	3	1.09176	5	
0.332	1.12	0.0834119	3	1.09851	5	
0.334	1.12	0.0756076	3	1.1053	5	
0.336	1.12	0.0678241	3	1.11213	5	
0.338	1.12	0.0600617	3	1.0864	5	
0.34	1.12	0.052321	3	1.09363	5	
0.342	1.12	0.0446023	3	1.10089	5	
0.344	1.12	0.0369063	3	1.10818	5	
0.346	1.12	0.0292333	3	1.1155	5	
0.348	1.12	0.021584	4	1.12285	5	
0.35	1.12	0.0139588	4	1.09944	5	
0.352	1.12	0.00635822	4	1.10713	5	
0.354	1.12	0.00121712	4	1.11484	5	
0.356	1.12	0.00876668	3	1.12258	5	
0.358	1.12	0.0162899	3	1.13034	5	
0.36	1.12	0.0237861	4	1.13812	5	
0.362	1.12	0.0312548	3	1.14592	5	
0.364	1.12	0.0386953	3	1.15374	5	
0.366	1.12	0.0461069	4	1.16159	5	
0.368	1.12	0.0534891	3	1.14074	5	
0.37	1.12	0.0608411	3	1.14885	5	
0.372	1.12	0.0681622	3	1.15697	5	
0.374	1.12	0.0754517	3	1.16511	5	
0.376	1.12	0.0827089	3	1.17326	5	
0.378	1.12	0.089933	3	1.18143	5	
0.38	1.12	0.0971233	3	1.18961	5	
0.382	1.12	0.104279	3	1.19781	5	
0.384	1.12	0.111399	3	1.20603	5	
0.386	1.12	0.118483	3	1.21426	5	
0.388	1.12	0.12553	3	1.2225	5	
0.39	1.12	0.132539	3	1.23076	5	
0.392	1.12	0.139509	3	1.23903	5	
0.394	1.12	0.146439	3	1.24731	5	
0.396	1.12	0.153329	3	1.25561	5	
0.398	1.12	0.160177	3	1.26392	5	
0.4	1.12	0.166982	3	1.24576	5	

0.3	1.125	0.212485	3	1.11888	5	
0.302	1.125	0.204413	3	1.12371	5	
0.304	1.125	0.196355	3	1.12859	5	
0.306	1.125	0.188313	3	1.09516	5	
0.308	1.125	0.180286	3	1.10058	5	
0.31	1.125	0.172275	3	1.10606	5	
0.312	1.125	0.164281	3	1.11158	5	
0.314	1.125	0.156303	3	1.08027	5	
0.316	1.125	0.148341	3	1.08631	5	
0.318	1.125	0.140397	3	1.09239	5	
0.32	1.125	0.132471	3	1.09851	5	
0.322	1.125	0.124563	3	1.10468	5	
0.324	1.125	0.116672	3	1.07593	5	
0.326	1.125	0.108801	3	1.08256	5	
0.328	1.125	0.100949	3	1.08924	5	
0.33	1.125	0.0931161	3	1.09595	5	
0.332	1.125	0.0853033	3	1.1027	5	
0.334	1.125	0.0775109	3	1.10948	5	
0.336	1.125	0.0697394	3	1.08349	5	
0.338	1.125	0.0619891	3	1.09068	5	
0.34	1.125	0.0542605	3	1.09791	5	
0.342	1.125	0.0465542	3	1.10516	5	
0.344	1.125	0.0388705	3	1.11245	5	
0.346	1.125	0.0312101	3	1.11976	5	
0.348	1.125	0.0235733	4	1.09613	5	
0.35	1.125	0.0159608	4	1.10379	5	
0.352	1.125	0.00837306	4	1.11147	5	
0.354	1.125	0.00081064	4	1.11918	5	
0.356	1.125	0.00672589	4	1.12691	5	
0.358	1.125	0.0142359	4	1.13466	5	
0.36	1.125	0.0217189	4	1.14244	5	
0.362	1.125	0.0291742	3	1.15024	5	
0.364	1.125	0.0366013	3	1.15805	5	
0.366	1.125	0.0439993	3	1.13704	5	
0.368	1.125	0.0513678	3	1.14512	5	
0.37	1.125	0.0587059	3	1.15322	5	
0.372	1.125	0.0660131	3	1.16133	5	
0.374	1.125	0.0732886	3	1.16946	5	
0.376	1.125	0.0805316	3	1.17761	5	
0.378	1.125	0.0877415	3	1.18577	5	
0.38	1.125	0.0949174	3	1.19395	5	
0.382	1.125	0.102059	3	1.20215	5	
0.384	1.125	0.109164	3	1.21035	5	
0.386	1.125	0.116234	3	1.21858	5	
0.388	1.125	0.123266	3	1.22681	5	
0.39	1.125	0.13026	3	1.23506	5	
0.392	1.125	0.137215	3	1.24333	5	
0.394	1.125	0.14413	3	1.25161	5	
0.396	1.125	0.151004	3	1.2599	5	
0.398	1.125	0.157836	3	1.24165	5	
0.4	1.125	0.164626	3	1.2501	5	

0.3	1.13	0.214201	3	1.12264	5	
0.302	1.13	0.206139	3	1.12747	5	
0.304	1.13	0.198092	3	1.09371	5	
0.306	1.13	0.19006	3	1.09908	5	
0.308	1.13	0.182044	3	1.10451	5	
0.31	1.13	0.174044	3	1.10998	5	
0.312	1.13	0.16606	3	1.11551	5	
0.314	1.13	0.158093	3	1.08434	5	
0.316	1.13	0.150143	3	1.09038	5	
0.318	1.13	0.14221	3	1.09646	5	
0.32	1.13	0.134295	3	1.10258	5	
0.322	1.13	0.126398	3	1.07353	5	
0.324	1.13	0.118519	3	1.08012	5	
0.326	1.13	0.110659	3	1.08675	5	
0.328	1.13	0.102819	3	1.09343	5	
0.33	1.13	0.0949975	3	1.10014	5	
0.332	1.13	0.0871966	3	1.10688	5	
0.334	1.13	0.0794161	3	1.08061	5	
0.336	1.13	0.0716565	3	1.08777	5	
0.338	1.13	0.0639183	3	1.09496	5	
0.34	1.13	0.056202	3	1.10218	5	
0.342	1.13	0.0485079	3	1.10944	5	
0.344	1.13	0.0408367	3	1.11672	5	
0.346	1.13	0.0331888	3	1.09285	5	
0.348	1.13	0.0255646	4	1.10048	5	
0.35	1.13	0.0179649	4	1.10814	5	
0.352	1.13	0.0103899	4	1.11582	5	
0.354	1.13	0.00284047	4	1.12352	5	
0.356	1.13	0.004683	4	1.13124	5	
0.358	1.13	0.0121799	4	1.13899	5	
0.36	1.13	0.0196496	4	1.14676	5	
0.362	1.13	0.0270915	3	1.15455	5	
0.364	1.13	0.034505	3	1.13336	5	
0.366	1.13	0.0418895	3	1.14142	5	
0.368	1.13	0.0492442	3	1.14949	5	
0.37	1.13	0.0565685	4	1.15759	5	
0.372	1.13	0.0638618	3	1.16569	5	
0.374	1.13	0.0711232	3	1.17382	5	
0.376	1.13	0.0783521	3	1.18196	5	
0.378	1.13	0.0855477	3	1.19012	5	
0.38	1.13	0.0927092	3	1.19829	5	
0.382	1.13	0.0998359	3	1.20648	5	
0.384	1.13	0.106927	3	1.21468	5	
0.386	1.13	0.113981	3	1.2229	5	
0.388	1.13	0.120999	3	1.23113	5	
0.39	1.13	0.127978	3	1.23938	5	
0.392	1.13	0.134918	3	1.24763	5	
0.394	1.13	0.141818	3	1.22914	5	
0.396	1.13	0.148677	3	1.23756	5	
0.398	1.13	0.155494	3	1.246	5	
0.4	1.13	0.162268	3	1.25445	5	

0.3	1.135	0.215918	3	1.12639	5	
0.302	1.135	0.207866	3	1.09229	5	
0.304	1.135	0.19983	3	1.09762	5	
0.306	1.135	0.191809	3	1.103	5	
0.308	1.135	0.183803	3	1.10843	5	
0.31	1.135	0.175814	3	1.1139	5	
0.312	1.135	0.167841	3	1.08242	5	
0.314	1.135	0.159885	3	1.08841	5	
0.316	1.135	0.151946	3	1.09444	5	
0.318	1.135	0.144024	3	1.10052	5	
0.32	1.135	0.13612	3	1.10665	5	
0.322	1.135	0.128235	3	1.07772	5	
0.324	1.135	0.120367	3	1.08431	5	
0.326	1.135	0.112519	3	1.09094	5	
0.328	1.135	0.10469	3	1.09761	5	
0.33	1.135	0.0968808	3	1.10432	5	
0.332	1.135	0.0890916	3	1.07778	5	
0.334	1.135	0.0813231	3	1.0849	5	
0.336	1.135	0.0735755	3	1.09206	5	
0.338	1.135	0.0658495	3	1.09924	5	
0.34	1.135	0.0581453	3	1.10646	5	
0.342	1.135	0.0504636	3	1.11371	5	
0.344	1.135	0.0428048	4	1.08961	5	
0.346	1.135	0.0351694	3	1.09721	5	
0.348	1.135	0.027558	4	1.10484	5	
0.35	1.135	0.0199709	4	1.11248	5	
0.352	1.135	0.0124089	4	1.12016	5	
0.354	1.135	0.00487238	4	1.12785	5	
0.356	1.135	0.00263802	4	1.13557	5	
0.358	1.135	0.0101217	4	1.14332	5	
0.36	1.135	0.0175782	4	1.15108	5	
0.362	1.135	0.0250067	3	1.12971	5	
0.364	1.135	0.0324067	3	1.13775	5	
0.366	1.135	0.0397775	3	1.1458	5	
0.368	1.135	0.0471185	3	1.15387	5	
0.37	1.135	0.054429	3	1.16196	5	
0.372	1.135	0.0617082	3	1.17006	5	
0.374	1.135	0.0689556	3	1.17818	5	
0.376	1.135	0.0761703	3	1.18632	5	
0.378	1.135	0.0833516	3	1.19447	5	
0.38	1.135	0.0904987	3	1.20263	5	
0.382	1.135	0.0976109	3	1.21082	5	
0.384	1.135	0.104687	3	1.21901	5	
0.386	1.135	0.111727	3	1.22722	5	
0.388	1.135	0.11873	3	1.23545	5	
0.39	1.135	0.125694	3	1.24369	5	
0.392	1.135	0.132618	3	1.22509	5	
0.394	1.135	0.139503	3	1.2335	5	
0.396	1.135	0.146347	3	1.24192	5	
0.398	1.135	0.153149	3	1.25036	5	
0.4	1.135	0.159907	3	1.2588	5	

0.3	1.14	0.217636	3	1.09092	5	
0.302	1.14	0.209595	3	1.0962	5	
0.304	1.14	0.201569	3	1.10153	5	
0.306	1.14	0.193559	3	1.10691	5	
0.308	1.14	0.185564	3	1.11234	5	
0.31	1.14	0.177586	3	1.08054	5	
0.312	1.14	0.169624	3	1.08648	5	
0.314	1.14	0.161679	3	1.09247	5	
0.316	1.14	0.153751	3	1.0985	5	
0.318	1.14	0.14584	3	1.10458	5	
0.32	1.14	0.137948	3	1.07536	5	
0.322	1.14	0.130073	3	1.08191	5	
0.324	1.14	0.122218	3	1.0885	5	
0.326	1.14	0.114381	3	1.09513	5	
0.328	1.14	0.106563	3	1.10179	5	
0.33	1.14	0.0987658	3	1.07498	5	
0.332	1.14	0.0909885	3	1.08207	5	
0.334	1.14	0.0832319	3	1.08919	5	
0.336	1.14	0.0754964	3	1.09634	5	
0.338	1.14	0.0677825	3	1.10352	5	
0.34	1.14	0.0600907	4	1.11074	5	
0.342	1.14	0.0524213	3	1.08641	5	
0.344	1.14	0.044775	4	1.09398	5	
0.346	1.14	0.0371521	3	1.10157	5	
0.348	1.14	0.0295533	3	1.10919	5	
0.35	1.14	0.0219791	4	1.11683	5	
0.352	1.14	0.0144299	4	1.1245	5	
0.354	1.14	0.00690637	4	1.13219	5	
0.356	1.14	0.000590935	4	1.13991	5	
0.358	1.14	0.00806144	4	1.14764	5	
0.36	1.14	0.0155046	4	1.1261	5	
0.362	1.14	0.0229197	4	1.13411	5	
0.364	1.14	0.0303061	3	1.14214	5	
0.366	1.14	0.0376633	3	1.15018	5	
0.368	1.14	0.0449905	3	1.15825	5	
0.37	1.14	0.0522872	3	1.16633	5	
0.372	1.14	0.0595525	3	1.17443	5	
0.374	1.14	0.0667857	3	1.18254	5	
0.376	1.14	0.0739862	3	1.19067	5	
0.378	1.14	0.0811532	3	1.19882	5	
0.38	1.14	0.088286	3	1.20698	5	
0.382	1.14	0.0953836	3	1.21515	5	
0.384	1.14	0.102445	3	1.22334	5	
0.386	1.14	0.10947	3	1.23155	5	
0.388	1.14	0.116458	3	1.21269	5	
0.39	1.14	0.123407	3	1.22107	5	
0.392	1.14	0.130317	3	1.22947	5	
0.394	1.14	0.137187	3	1.23787	5	
0.396	1.14	0.144015	3	1.24629	5	
0.398	1.14	0.150801	3	1.25471	5	
0.4	1.14	0.157545	3	1.26315	5	

0.3	1.145	0.219356	3	1.09482	5	
0.302	1.145	0.211326	3	1.1001	5	
0.304	1.145	0.20331	3	1.10543	5	
0.306	1.145	0.195311	3	1.11082	5	
0.308	1.145	0.187327	3	1.0787	5	
0.31	1.145	0.179359	3	1.08459	5	
0.312	1.145	0.171408	3	1.09054	5	
0.314	1.145	0.163474	3	1.09653	5	
0.316	1.145	0.155557	3	1.10256	5	
0.318	1.145	0.147658	3	1.07303	5	
0.32	1.145	0.139777	3	1.07954	5	
0.322	1.145	0.131914	3	1.08609	5	
0.324	1.145	0.124069	3	1.09268	5	
0.326	1.145	0.116244	3	1.09931	5	
0.328	1.145	0.108438	3	1.07222	5	
0.33	1.145	0.100653	3	1.07927	5	
0.332	1.145	0.0928873	3	1.08636	5	
0.334	1.145	0.0851427	3	1.09347	5	
0.336	1.145	0.0774192	3	1.10062	5	
0.338	1.145	0.0697175	3	1.1078	5	
0.34	1.145	0.0620379	4	1.11501	5	
0.342	1.145	0.0543809	3	1.09077	5	
0.344	1.145	0.0467471	4	1.09834	5	
0.346	1.145	0.0391368	3	1.10593	5	
0.348	1.145	0.0315507	3	1.11354	5	
0.35	1.145	0.0239892	4	1.12118	5	
0.352	1.145	0.016453	4	1.12884	5	
0.354	1.145	0.00894244	4	1.13653	5	
0.356	1.145	0.00145825	4	1.14424	5	
0.358	1.145	0.00599904	4	1.12251	5	
0.36	1.145	0.0134288	3	1.1305	5	
0.362	1.145	0.0208305	4	1.13851	5	
0.364	1.145	0.0282034	3	1.14653	5	
0.366	1.145	0.0355469	4	1.15457	5	
0.368	1.145	0.0428604	3	1.16263	5	
0.37	1.145	0.0501431	3	1.1707	5	
0.372	1.145	0.0573944	4	1.17879	5	
0.374	1.145	0.0646136	3	1.1869	5	
0.376	1.145	0.0717999	3	1.19503	5	
0.378	1.145	0.0789526	3	1.20317	5	
0.38	1.145	0.0860709	3	1.21132	5	
0.382	1.145	0.093154	3	1.21949	5	
0.384	1.145	0.100201	3	1.22768	5	
0.386	1.145	0.107211	3	1.20871	5	
0.388	1.145	0.114184	3	1.21708	5	
0.39	1.145	0.121118	3	1.22546	5	
0.392	1.145	0.128013	3	1.23385	5	
0.394	1.145	0.134868	3	1.24224	5	
0.396	1.145	0.141681	3	1.25065	5	
0.398	1.145	0.148452	3	1.25907	5	
0.4	1.145	0.15518	3	1.2675	5	

0.3	1.15	0.221077	3	1.09872	5	
0.302	1.15	0.213057	3	1.104	5	
0.304	1.15	0.205053	3	1.10933	5	
0.306	1.15	0.197064	3	1.0769	5	
0.308	1.15	0.189091	3	1.08275	5	
0.31	1.15	0.181134	3	1.08864	5	
0.312	1.15	0.173194	3	1.09459	5	
0.314	1.15	0.165271	3	1.10058	5	
0.316	1.15	0.157365	3	1.07075	5	
0.318	1.15	0.149477	3	1.07722	5	
0.32	1.15	0.141607	3	1.08373	5	
0.322	1.15	0.133756	3	1.09027	5	
0.324	1.15	0.125923	3	1.09686	5	
0.326	1.15	0.118109	3	1.0695	5	
0.328	1.15	0.110315	3	1.07652	5	
0.33	1.15	0.102541	3	1.08356	5	
0.332	1.15	0.0947879	3	1.09064	5	
0.334	1.15	0.0870552	3	1.09775	5	
0.336	1.15	0.0793439	3	1.1049	5	
0.338	1.15	0.0716544	3	1.11207	5	
0.34	1.15	0.0639871	4	1.08761	5	
0.342	1.15	0.0563425	3	1.09514	5	
0.344	1.15	0.0487211	4	1.1027	5	
0.346	1.15	0.0411235	3	1.11028	5	
0.348	1.15	0.0335501	3	1.11789	5	
0.35	1.15	0.0260014	4	1.12553	5	
0.352	1.15	0.0184781	4	1.13318	5	
0.354	1.15	0.0109806	4	1.14087	5	
0.356	1.15	0.00350954	4	1.11896	5	
0.358	1.15	0.00393451	3	1.12692	5	
0.36	1.15	0.0113509	4	1.1349	5	
0.362	1.15	0.0187391	4	1.1429	5	
0.364	1.15	0.0260985	3	1.15092	5	
0.366	1.15	0.0334283	4	1.15896	5	
0.368	1.15	0.040728	3	1.16701	5	
0.37	1.15	0.0479969	3	1.17508	5	
0.372	1.15	0.0552342	4	1.18316	5	
0.374	1.15	0.0624392	3	1.19127	5	
0.376	1.15	0.0696113	3	1.19939	5	
0.378	1.15	0.0767497	3	1.20752	5	
0.38	1.15	0.0838535	3	1.21567	5	
0.382	1.15	0.0909221	3	1.19643	5	
0.384	1.15	0.0979546	3	1.20476	5	
0.386	1.15	0.10495	3	1.21311	5	
0.388	1.15	0.111908	3	1.22147	5	
0.39	1.15	0.118827	3	1.22984	5	
0.392	1.15	0.125707	3	1.23823	5	
0.394	1.15	0.132546	3	1.24662	5	
0.396	1.15	0.139344	3	1.25502	5	
0.398	1.15	0.1461	3	1.26344	5	
0.4	1.15	0.152812	3	1.27186	5	

0.3	1.155	0.2228	3	1.10261	5	
0.302	1.155	0.214791	3	1.10789	5	
0.304	1.155	0.206797	3	1.07514	5	
0.306	1.155	0.198819	3	1.08094	5	
0.308	1.155	0.190856	3	1.08679	5	
0.31	1.155	0.182911	3	1.09269	5	
0.312	1.155	0.174982	3	1.09863	5	
0.314	1.155	0.16707	3	1.06851	5	
0.316	1.155	0.159175	3	1.07493	5	
0.318	1.155	0.151298	3	1.0814	5	
0.32	1.155	0.14344	3	1.0879	5	
0.322	1.155	0.135599	3	1.09445	5	
0.324	1.155	0.127778	3	1.10103	5	
0.326	1.155	0.119976	3	1.0738	5	
0.328	1.155	0.112194	3	1.08081	5	
0.33	1.155	0.104432	3	1.08785	5	
0.332	1.155	0.0966903	3	1.09493	5	
0.334	1.155	0.0889697	3	1.10203	5	
0.336	1.155	0.0812705	3	1.10917	5	
0.338	1.155	0.0735932	3	1.08447	5	
0.34	1.155	0.0659382	4	1.09198	5	
0.342	1.155	0.058306	3	1.09951	5	
0.344	1.155	0.0506972	4	1.10706	5	
0.346	1.155	0.0431122	3	1.11464	5	
0.348	1.155	0.0355515	3	1.12224	5	
0.35	1.155	0.0280157	4	1.12987	5	
0.352	1.155	0.0205053	4	1.13752	5	
0.354	1.155	0.0130208	4	1.11544	5	
0.356	1.155	0.00556294	3	1.12338	5	
0.358	1.155	0.00186785	3	1.13133	5	
0.36	1.155	0.00927091	4	1.13931	5	
0.362	1.155	0.0166456	4	1.1473	5	
0.364	1.155	0.0239914	3	1.15531	5	
0.366	1.155	0.0313076	4	1.16334	5	
0.368	1.155	0.0385935	3	1.17139	5	
0.37	1.155	0.0458484	3	1.17946	5	
0.372	1.155	0.0530717	4	1.18754	5	
0.374	1.155	0.0602636	2	1.19563	5	
0.376	1.155	0.0674205	3	1.20375	5	
0.378	1.155	0.0745445	3	1.21188	5	
0.38	1.155	0.0816339	3	1.19252	5	
0.382	1.155	0.0886879	3	1.20084	5	
0.384	1.155	0.0957057	3	1.20917	5	
0.386	1.155	0.102687	3	1.21751	5	
0.388	1.155	0.10963	3	1.22587	5	
0.39	1.155	0.116534	3	1.23423	5	
0.392	1.155	0.123398	3	1.24261	5	
0.394	1.155	0.130222	3	1.251	5	
0.396	1.155	0.137005	3	1.2594	5	
0.398	1.155	0.143745	3	1.26781	5	
0.4	1.155	0.150442	3	1.27623	5	

0.3	1.16	0.224524	3	1.10649	5	
0.302	1.16	0.216526	3	1.11177	5	
0.304	1.16	0.208542	3	1.07917	5	
0.306	1.16	0.200575	3	1.08498	5	
0.308	1.16	0.192624	3	1.09083	5	
0.31	1.16	0.184689	3	1.09673	5	
0.312	1.16	0.176771	3	1.10268	5	
0.314	1.16	0.16887	3	1.07269	5	
0.316	1.16	0.160986	3	1.07911	5	
0.318	1.16	0.153121	3	1.08558	5	
0.32	1.16	0.145274	3	1.09208	5	
0.322	1.16	0.137445	3	1.09862	5	
0.324	1.16	0.129635	3	1.07111	5	
0.326	1.16	0.121845	3	1.07809	5	
0.328	1.16	0.114075	3	1.08509	5	
0.33	1.16	0.106324	3	1.09213	5	
0.332	1.16	0.0985952	2	1.09921	5	
0.334	1.16	0.090886	3	1.10631	5	
0.336	1.16	0.083199	3	1.08138	5	
0.338	1.16	0.0755339	3	1.08885	5	
0.34	1.16	0.0678913	4	1.09635	5	
0.342	1.16	0.0602716	3	1.10387	5	
0.344	1.16	0.0526753	4	1.11142	5	
0.346	1.16	0.0451029	3	1.11899	5	
0.348	1.16	0.037555	3	1.12659	5	
0.35	1.16	0.030032	4	1.13422	5	
0.352	1.16	0.0225346	4	1.11195	5	
0.354	1.16	0.0150632	3	1.11986	5	
0.356	1.16	0.00761845	3	1.12779	5	
0.358	1.16	0.000200943	4	1.13574	5	
0.36	1.16	0.00718874	4	1.14371	5	
0.362	1.16	0.01455	4	1.1517	5	
0.364	1.16	0.0218821	3	1.15971	5	
0.366	1.16	0.0291846	4	1.16773	5	
0.368	1.16	0.0364567	3	1.17577	5	
0.37	1.16	0.0436977	3	1.18383	5	
0.372	1.16	0.0509069	3	1.19191	5	
0.374	1.16	0.0580837	4	1.2	5	
0.376	1.16	0.0652273	4	1.20811	5	
0.378	1.16	0.072337	3	1.18864	5	
0.38	1.16	0.0794119	3	1.19694	5	
0.382	1.16	0.0864514	3	1.20525	5	
0.384	1.16	0.0934546	3	1.21358	5	
0.386	1.16	0.100421	3	1.22192	5	
0.388	1.16	0.107349	3	1.23027	5	
0.39	1.16	0.114238	3	1.23863	5	
0.392	1.16	0.121087	3	1.247	5	
0.394	1.16	0.127896	3	1.25538	5	
0.396	1.16	0.134664	3	1.26378	5	
0.398	1.16	0.141389	3	1.27218	5	
0.4	1.16	0.14807	3	1.28059	5	

0.3	1.165	0.22625	3	1.11036	5	
0.302	1.165	0.218262	3	1.07745	5	
0.304	1.165	0.210289	3	1.08321	5	
0.306	1.165	0.202333	3	1.08902	5	
0.308	1.165	0.194392	3	1.09487	5	
0.31	1.165	0.186468	3	1.10077	5	
0.312	1.165	0.178561	3	1.07048	5	
0.314	1.165	0.170672	3	1.07686	5	
0.316	1.165	0.162799	3	1.08328	5	
0.318	1.165	0.154945	3	1.08975	5	
0.32	1.165	0.147109	3	1.09625	5	
0.322	1.165	0.139292	3	1.06847	5	
0.324	1.165	0.131494	3	1.0754	5	
0.326	1.165	0.123716	3	1.08237	5	
0.328	1.165	0.115957	3	1.08938	5	
0.33	1.165	0.108218	3	1.09641	5	
0.332	1.165	0.100501	3	1.10348	5	
0.334	1.165	0.0928043	3	1.07831	5	
0.336	1.165	0.0851294	3	1.08575	5	
0.338	1.165	0.0774766	3	1.09322	5	
0.34	1.165	0.0698463	4	1.10071	5	
0.342	1.165	0.062239	3	1.10823	5	
0.344	1.165	0.0546553	4	1.11578	5	
0.346	1.165	0.0470956	3	1.12335	5	
0.348	1.165	0.0395605	3	1.13094	5	
0.35	1.165	0.0320504	4	1.10849	5	
0.352	1.165	0.0245659	3	1.11637	5	
0.354	1.165	0.0171076	3	1.12428	5	
0.356	1.165	0.00967608	3	1.13221	5	
0.358	1.165	0.00227187	4	1.14015	5	
0.36	1.165	0.00510441	4	1.14812	5	
0.362	1.165	0.0124521	4	1.1561	5	
0.364	1.165	0.0197707	3	1.1641	5	
0.366	1.165	0.0270594	4	1.17212	5	
0.368	1.165	0.0343177	3	1.18016	5	
0.37	1.165	0.0415447	3	1.18821	5	
0.372	1.165	0.0487399	3	1.19628	5	
0.374	1.165	0.0559026	4	1.17651	5	
0.376	1.165	0.0630319	3	1.18478	5	
0.378	1.165	0.0701272	3	1.19307	5	
0.38	1.165	0.0771877	3	1.20136	5	
0.382	1.165	0.0842126	3	1.20967	5	
0.384	1.165	0.0912011	3	1.21799	5	
0.386	1.165	0.0981523	3	1.22633	5	
0.388	1.165	0.105066	3	1.23467	5	
0.39	1.165	0.11194	3	1.24303	5	
0.392	1.165	0.118774	3	1.25139	5	
0.394	1.165	0.125568	3	1.25977	5	
0.396	1.165	0.13232	3	1.26816	5	
0.398	1.165	0.13903	3	1.27656	5	
0.4	1.165	0.145696	3	1.28496	5	

0.3	1.17	0.227977	3	1.07576	5	
0.302	1.17	0.22	3	1.08148	5	
0.304	1.17	0.212038	3	1.08724	5	
0.306	1.17	0.204092	3	1.09304	5	
0.308	1.17	0.196162	3	1.0989	5	
0.31	1.17	0.18825	3	1.06831	5	
0.312	1.17	0.180354	3	1.07465	5	
0.314	1.17	0.172475	3	1.08103	5	
0.316	1.17	0.164614	3	1.08745	5	
0.318	1.17	0.156771	3	1.09392	5	
0.32	1.17	0.148947	3	1.06586	5	
0.322	1.17	0.141141	3	1.07276	5	
0.324	1.17	0.133355	3	1.07969	5	
0.326	1.17	0.125588	3	1.08666	5	
0.328	1.17	0.117841	3	1.09366	5	
0.33	1.17	0.110114	3	1.10069	5	
0.332	1.17	0.102409	3	1.07529	5	
0.334	1.17	0.0947244	3	1.08269	5	
0.336	1.17	0.0870617	3	1.09013	5	
0.338	1.17	0.0794211	3	1.09759	5	
0.34	1.17	0.0718033	4	1.10508	5	
0.342	1.17	0.0642085	3	1.11259	5	
0.344	1.17	0.0566374	4	1.12013	5	
0.346	1.17	0.0490904	3	1.1277	5	
0.348	1.17	0.041568	3	1.10506	5	
0.35	1.17	0.0340708	3	1.11292	5	
0.352	1.17	0.0265993	3	1.1208	5	
0.354	1.17	0.0191542	3	1.1287	5	
0.356	1.17	0.0117358	3	1.13663	5	
0.358	1.17	0.00434493	3	1.14457	5	
0.36	1.17	0.00301793	4	1.15253	5	
0.362	1.17	0.0103521	4	1.1605	5	
0.364	1.17	0.017657	3	1.1685	5	
0.366	1.17	0.024932	4	1.17651	5	
0.368	1.17	0.0321764	3	1.18454	5	
0.37	1.17	0.0393896	3	1.19259	5	
0.372	1.17	0.0465707	3	1.1727	5	
0.374	1.17	0.0537192	4	1.18096	5	
0.376	1.17	0.0608343	3	1.18922	5	
0.378	1.17	0.0679152	3	1.1975	5	
0.38	1.17	0.0749612	3	1.20579	5	
0.382	1.17	0.0819715	3	1.21409	5	
0.384	1.17	0.0889453	3	1.22241	5	
0.386	1.17	0.0958817	3	1.23074	5	
0.388	1.17	0.10278	3	1.23908	5	
0.39	1.17	0.109639	3	1.24743	5	
0.392	1.17	0.116459	3	1.25579	5	
0.394	1.17	0.123237	3	1.26416	5	
0.396	1.17	0.129974	3	1.27254	5	
