#1:kx	2:ky	3:<1|psi1>_abs	4:<1|psi1>_phase	5:<2|psi1>_abs	6:<2|psi1>_phase	7:...	8:<1|psi2>_abs	9:<1|psi2>_phase	10:<2|psi2>_abs	11:...
0.0634665	0.634665	0.979335	0	0.198149	1.37312	0.0405024	2.32693	0.202175	1.70951e-17	0.963643	-1.76552	0.174691	-0.894355	0.00535864	0	0.179244	2.01453	0.98379	-0.252136
0.0634665	0.698132	0.975325	5.23915e-17	0.215651	1.40562	0.0472955	2.34243	0.220678	-0	0.957819	-1.73269	0.184076	-0.877049	0.00657638	5.89919e-17	0.189941	1.99389	0.981773	-0.287627
0.0634665	0.761598	0.970922	0	0.233145	1.43381	0.0543546	2.3505	0.239267	-0	0.951729	-1.70419	0.19226	-0.867287	0.00790235	4.82786e-17	0.19964	1.97769	0.979838	-0.321837
0.0634665	0.825065	0.966123	0	0.25062	1.45854	0.0616171	2.3529	0.257914	0	0.945399	-1.67919	0.199249	-0.863405	0.00933428	0	0.20835	1.96484	0.97801	-0.355024
0.0634665	0.888531	0.960924	0	0.26807	1.48041	0.0690264	2.35091	0.276601	0	0.93885	-1.65706	0.205067	-0.864177	0.0108696	6.75353e-17	0.216099	1.95455	0.976311	-0.387357
0.0634665	0.951998	0.955319	-4.99835e-17	0.285497	1.49988	0.0765314	2.34545	0.295312	0	0.932092	-1.63734	0.20975	-0.868688	0.0125056	-5.74216e-17	0.222926	1.94626	0.974755	-0.418957
0.0634665	1.01546	0.949304	0	0.302906	1.51733	0.0840866	2.33721	0.314038	-4.07123e-17	0.925129	-1.61967	0.213346	-0.876244	0.0142391	0	0.228876	1.93952	0.973351	-0.449912
0.0634665	1.07893	0.942871	9.70633e-17	0.320304	1.53302	0.0916516	2.32673	0.332771	0	0.917959	-1.60377	0.215904	-0.886309	0.0160667	0	0.234	1.93401	0.972104	-0.48029
0.0634665	1.1424	0.936012	-0	0.337702	1.54719	0.0991907	2.3144	0.351508	-6.97418e-17	0.910574	-1.58941	0.217477	-0.898468	0.0179845	0	0.238352	1.92948	0.971012	-0.510144
0.0634665	1.20586	0.928719	0	0.355108	1.56001	0.106672	2.30056	0.370245	0	0.902963	-1.5764	0.218122	-0.912396	0.0199883	-6.45072e-17	0.241985	1.92573	0.970074	-0.539519
