#1:kx	2:ky	3:curvature1/2pi	4:curvature2/2pi	5:...
4.69652	5.07732	14.957	-15.0677	0.111242
4.69652	5.14079	15.0931	-15.1902	0.0976506
4.69652	5.20425	15.2239	-15.3075	0.0840647
4.69652	5.26772	15.3494	-15.4195	0.0705687
4.69652	5.33119	15.4692	-15.5261	0.0572482
4.69652	5.39465	15.5831	-15.627	0.0441887
4.69652	5.45812	15.6908	-15.722	0.0314749
4.69652	5.52159	15.7918	-15.8109	0.0191895
4.69652	5.58505	15.8859	-15.8932	0.00741232
4.69652	5.64852	15.9726	-15.9688	-0.00378098
4.69652	5.71199	16.0518	-16.0375	-0.0143197
4.69652	5.77545	16.1231	-16.099	-0.0241391
4.69652	5.83892	16.1862	-16.1532	-0.0331813
4.69652	5.90239	16.241	-16.1998	-0.0413958
4.69652	5.96585	16.2873	-16.2388	-0.0487402
4.69652	6.02932	16.3248	-16.2699	-0.0551805
4.69652	6.09279	16.3536	-16.2932	-0.0606913
4.69652	6.15625	16.3734	-16.3085	-0.0652556
4.69652	6.21972	16.3841	-16.3157	-0.0688652

4.75999	0	18.3184	-18.2158	-0.10331
4.75999	0.0634665	18.3077	-18.2024	-0.106007
4.75999	0.126933	18.2836	-18.1766	-0.107744
4.75999	0.1904	18.2463	-18.1385	-0.108529
4.75999	0.253866	18.196	-18.0885	-0.108372
4.75999	0.317333	18.1332	-18.0267	-0.107292
4.75999	0.380799	18.0582	-17.9537	-0.10531
4.75999	0.444266	17.9716	-17.8699	-0.102454
4.75999	0.507732	17.8739	-17.7759	-0.0987544
4.75999	0.571199	17.7658	-17.6723	-0.0942458
4.75999	0.634665	17.6479	-17.5597	-0.0889658
4.75999	0.698132	17.5209	-17.4386	-0.0829546
4.75999	0.761598	17.3853	-17.3097	-0.0762541
4.75999	0.825065	17.2419	-17.1735	-0.0689077
4.75999	0.888531	17.091	-17.0306	-0.06096
4.75999	0.951998	16.9332	-16.8812	-0.0524558
4.75999	1.01546	16.7688	-16.7258	-0.0434403
4.75999	1.07893	16.598	-16.5643	-0.0339581
4.75999	1.1424	16.4207	-16.3969	-0.0240532
4.75999	1.20586	16.2368	-16.2233	-0.0137685
4.75999	1.26933	16.046	-16.043	-0.00314536
4.75999	1.3328	15.8474	-15.8553	0.00777673
4.75999	1.39626	15.6402	-15.6592	0.0189605
4.75999	1.45973	15.423	-15.4534	0.0303714
4.75999	1.5232	15.1941	-15.2361	0.0419779
4.75999	1.58666	14.9514	-15.0052	0.0537525
4.75999	1.65013	14.6925	-14.7581	0.0656715
4.75999	1.7136	14.4141	-14.4918	0.0777165
4.75999	1.77706	14.1128	-14.2027	0.0898742
4.75999	1.84053	13.7844	-13.8865	0.102138
4.75999	1.904	13.4241	-13.5387	0.114508
4.75999	1.96746	13.0268	-13.1539	0.126992
4.75999	2.03093	12.5867	-12.7265	0.139605
4.75999	2.0944	12.098	-12.2506	0.15237
4.75999	2.15786	11.5544	-11.72	0.165317
4.75999	2.22133	10.9503	-11.1292	0.17848
4.75999	2.28479	10.2808	-10.4731	0.191894
4.75999	2.34826	9.54239	-9.74845	0.205589
4.75999	2.41173	8.73433	-8.95443	0.219582
4.75999	2.47519	7.85939	-8.09378	0.233869
4.75999	2.53866	6.92529	-7.17419	0.248407
4.75999	2.60213	5.94602	-6.20957	0.263103
4.75999	2.66559	4.94294	-5.22109	0.277802
4.75999	2.72906	3.94529	-4.23779	0.292275
4.75999	2.79253	2.98986	-3.29616	0.306219
4.75999	2.85599	2.11929	-2.43851	0.319271
4.75999	2.91946	1.37894	-1.7098	0.331033
4.75999	2.98293	0.812344	-1.1532	0.34111
4.75999	3.04639	0.455964	-0.804862	0.349166
4.75999	3.10986	0.334139	-0.688884	0.354965
4.75999	3.17333	0.455425	-0.813733	0.358412
4.75999	3.23679	0.811262	-1.17089	0.359562
4.75999	3.30026	1.37731	-1.73618	0.358606
4.75999	3.36373	2.11709	-2.47342	0.355841
4.75999	3.42719	2.98706	-3.33937	0.351615
4.75999	3.49066	3.94187	-4.28901	0.346281
4.75999	3.55413	4.93885	-5.27999	0.340161
4.75999	3.61759	5.94121	-6.27576	0.333512
4.75999	3.68106	6.91968	-7.24725	0.326521
4.75999	3.74452	7.85291	-8.17322	0.319305
4.75999	3.80799	8.72689	-9.03973	0.31192
4.75999	3.87146	9.53389	-9.83908	0.304376
4.75999	3.93492	10.2711	-10.5684	0.296647
4.75999	3.99839	10.9394	-11.2286	0.288691
4.75999	4.06186	11.5421	-11.823	0.280455
4.75999	4.12532	12.0842	-12.3563	0.271885
4.75999	4.18879	12.5714	-12.8344	0.262931
4.75999	4.25226	13.0098	-13.2633	0.253553
4.75999	4.31572	13.4053	-13.6489	0.243719
4.75999	4.37919	13.7637	-13.9968	0.233409
4.75999	4.44266	14.0902	-14.3124	0.222615
4.75999	4.50612	14.3895	-14.6004	0.211339
4.75999	4.56959	14.6658	-14.8648	0.199593
4.75999	4.63306	14.9226	-15.1095	0.187399
4.75999	4.69652	15.1632	-15.3373	0.174787
4.75999	4.75999	15.3899	-15.5511	0.161795
4.75999	4.82346	15.6051	-15.7529	0.148468
4.75999	4.88692	15.8103	-15.9445	0.134858
4.75999	4.95039	16.007	-16.1274	0.121019
4.75999	5.01385	16.1962	-16.3026	0.107015
4.75999	5.07732	16.3785	-16.4709	0.0929085
4.75999	5.14079	16.5545	-16.6327	0.0787687
4.75999	5.20425	16.7244	-16.7885	0.064666
4.75999	5.26772	16.8881	-16.9383	0.0506727
4.75999	5.33119	17.0456	-17.0821	0.0368625
4.75999	5.39465	17.1965	-17.2195	0.0233091
4.75999	5.45812	17.3405	-17.3504	0.0100861
4.75999	5.52159	17.477	-17.4742	-0.00273419
4.75999	5.58505	17.6056	-17.5904	-0.0150811
4.75999	5.64852	17.7255	-17.6986	-0.0268867
4.75999	5.71199	17.8361	-17.7981	-0.0380863
4.75999	5.77545	17.9368	-17.8883	-0.048619
4.75999	5.83892	18.0269	-17.9687	-0.0584287
4.75999	5.90239	18.1058	-18.0387	-0.0674644
4.75999	5.96585	18.173	-18.0977	-0.0756804
4.75999	6.02932	18.228	-18.1454	-0.0830374
4.75999	6.09279	18.2703	-18.1813	-0.0895022
4.75999	6.15625	18.2997	-18.2052	-0.0950481
4.75999	6.21972	18.3157	-18.2167	-0.0996553

4.82346	0	20.6362	-20.5007	-0.136552
4.82346	0.0634665	20.622	-20.4832	-0.139857
4.82346	0.126933	20.5899	-20.4489	-0.142198
4.82346	0.1904	20.5404	-20.3979	-0.143573
4.82346	0.253866	20.4737	-20.3309	-0.143987
4.82346	0.317333	20.3907	-20.2485	-0.143449
4.82346	0.380799	20.2921	-20.1513	-0.141972
4.82346	0.444266	20.1787	-20.0402	-0.139577
4.82346	0.507732	20.0514	-19.9162	-0.136287
4.82346	0.571199	19.911	-19.78	-0.132127
4.82346	0.634665	19.7586	-19.6325	-0.127131
4.82346	0.698132	19.5949	-19.4745	-0.121329
4.82346	0.761598	19.4206	-19.3068	-0.114759
4.82346	0.825065	19.2364	-19.1298	-0.107458
4.82346	0.888531	19.0427	-18.944	-0.0994651
4.82346	0.951998	18.8397	-18.7495	-0.0908198
4.82346	1.01546	18.6275	-18.5465	-0.0815621
4.82346	1.07893	18.4058	-18.3345	-0.0717317
4.82346	1.1424	18.1741	-18.1132	-0.0613674
4.82346	1.20586	17.9318	-17.8816	-0.0505062
4.82346	1.26933	17.6776	-17.6387	-0.0391834
4.82346	1.3328	17.4102	-17.3831	-0.0274314
4.82346	1.39626	17.1279	-17.1128	-0.0152794
4.82346	1.45973	16.8285	-16.8259	-0.002753
4.82346	1.5232	16.5096	-16.5198	0.010127
4.82346	1.58666	16.1683	-16.1917	0.0233446
4.82346	1.65013	15.8014	-15.8384	0.0368893
4.82346	1.7136	15.4055	-15.4563	0.0507563
4.82346	1.77706	14.9767	-15.0417	0.0649471
4.82346	1.84053	14.511	-14.5906	0.0794692
4.82346	1.904	14.0043	-14.0988	0.0943356
4.82346	1.96746	13.4526	-13.5624	0.109564
4.82346	2.03093	12.8518	-12.9773	0.125175
4.82346	2.0944	12.1988	-12.3404	0.141191
4.82346	2.15786	11.491	-11.649	0.157629
4.82346	2.22133	10.7271	-10.902	0.1745
4.82346	2.28479	9.90771	-10.1	0.1918
4.82346	2.34826	9.03562	-9.24557	0.209505
4.82346	2.41173	8.11663	-8.34461	0.22756
4.82346	2.47519	7.16007	-7.40631	0.245871
4.82346	2.53866	6.1793	-6.44388	0.264296
4.82346	2.60213	5.19201	-5.47483	0.282639
4.82346	2.66559	4.22028	-4.52098	0.30065
4.82346	2.72906	3.29009	-3.608	0.31802
4.82346	2.79253	2.43037	-2.76451	0.334401
4.82346	2.85599	1.67152	-2.02053	0.349415
4.82346	2.91946	1.04326	-1.40542	0.362686
4.82346	2.98293	0.572361	-0.945625	0.373866
4.82346	3.04639	0.280123	-0.662167	0.382674
4.82346	3.10986	0.180308	-0.568621	0.388915
4.82346	3.17333	0.277673	-0.669665	0.392508
4.82346	3.23679	0.567457	-0.960569	0.393489
4.82346	3.30026	1.0359	-1.42771	0.392005
4.82346	3.36373	1.66169	-2.04999	0.388294
4.82346	3.42719	2.41807	-2.80096	0.382658
4.82346	3.49066	3.2753	-3.65116	0.375429
4.82346	3.55413	4.20299	-4.57055	0.366941
4.82346	3.61759	5.17219	-5.53046	0.357503
4.82346	3.68106	6.15693	-6.50518	0.34738
4.82346	3.74452	7.13513	-7.47285	0.336788
4.82346	3.80799	8.08908	-8.41592	0.325886
4.82346	3.87146	9.00544	-9.32115	0.314783
4.82346	3.93492	9.87488	-10.1793	0.303542
4.82346	3.99839	10.6916	-10.9846	0.292193
4.82346	4.06186	11.4528	-11.7342	0.280737
4.82346	4.12532	12.1579	-12.4276	0.269156
4.82346	4.18879	12.8082	-13.066	0.257424
4.82346	4.25226	13.4062	-13.6519	0.245508
4.82346	4.31572	13.9552	-14.1887	0.233377
4.82346	4.37919	14.4592	-14.6802	0.221004
4.82346	4.44266	14.9222	-15.1305	0.208367
4.82346	4.50612	15.3485	-15.5437	0.195453
4.82346	4.56959	15.7419	-15.9238	0.182256
4.82346	4.63306	16.1064	-16.2748	0.16878
4.82346	4.69652	16.4454	-16.6	0.155038
4.82346	4.75999	16.7623	-16.9028	0.141051
4.82346	4.82346	17.0598	-17.1861	0.126847
4.82346	4.88692	17.3404	-17.4523	0.112461
4.82346	4.95039	17.6064	-17.7038	0.0979374
4.82346	5.01385	17.8594	-17.9422	0.0833222
4.82346	5.07732	18.101	-18.1691	0.0686685
4.82346	5.14079	18.3322	-18.3858	0.0540329
4.82346	5.20425	18.5539	-18.5929	0.0394754
4.82346	5.26772	18.7666	-18.7913	0.0250584
4.82346	5.33119	18.9705	-18.9811	0.0108461
4.82346	5.39465	19.1657	-19.1624	-0.00309626
4.82346	5.45812	19.3519	-19.3351	-0.016703
4.82346	5.52159	19.5288	-19.4988	-0.0299088
4.82346	5.58505	19.6956	-19.653	-0.0426496
4.82346	5.64852	19.8518	-19.7971	-0.0548627
4.82346	5.71199	19.9964	-19.9302	-0.066488
4.82346	5.77545	20.1287	-20.0515	-0.0774681
4.82346	5.83892	20.2475	-20.1602	-0.0877492
4.82346	5.90239	20.3521	-20.2553	-0.0972814
4.82346	5.96585	20.4414	-20.336	-0.106019
4.82346	6.02932	20.5148	-20.4016	-0.113922
4.82346	6.09279	20.5715	-20.4513	-0.120954
4.82346	6.15625	20.6108	-20.4846	-0.127085
4.82346	6.21972	20.6325	-20.5012	-0.132291

4.88692	0	23.621	-23.4711	-0.15147
4.88692	0.0634665	23.6028	-23.4491	-0.155239
4.88692	0.126933	23.5617	-23.4052	-0.158142
4.88692	0.1904	23.4981	-23.3396	-0.160174
4.88692	0.253866	23.4127	-23.2531	-0.161332
4.88692	0.317333	23.3063	-23.1463	-0.161616
4.88692	0.380799	23.1797	-23.0203	-0.16103
4.88692	0.444266	23.0339	-22.8759	-0.159584
4.88692	0.507732	22.8698	-22.7141	-0.157289
4.88692	0.571199	22.6885	-22.5358	-0.154158
4.88692	0.634665	22.4906	-22.3418	-0.150207
4.88692	0.698132	22.277	-22.1328	-0.145457
4.88692	0.761598	22.0481	-21.9093	-0.139925
4.88692	0.825065	21.8041	-21.6716	-0.133635
4.88692	0.888531	21.5452	-21.4195	-0.126608
4.88692	0.951998	21.271	-21.153	-0.118865
4.88692	1.01546	20.981	-20.8713	-0.110429
4.88692	1.07893	20.6744	-20.5738	-0.101321
4.88692	1.1424	20.3501	-20.2591	-0.0915598
4.88692	1.20586	20.0066	-19.9259	-0.0811636
4.88692	1.26933	19.6423	-19.5726	-0.0701482
4.88692	1.3328	19.2551	-19.197	-0.0585265
4.88692	1.39626	18.8429	-18.797	-0.0463088
4.88692	1.45973	18.4034	-18.3701	-0.0335024
4.88692	1.5232	17.9338	-17.914	-0.0201112
4.88692	1.58666	17.4317	-17.4258	-0.00613635
4.88692	1.65013	16.8943	-16.903	0.00842376
4.88692	1.7136	16.3191	-16.3429	0.0235728
4.88692	1.77706	15.7036	-15.7432	0.0393156
4.88692	1.84053	15.0458	-15.1017	0.0556566
4.88692	1.904	14.344	-14.4169	0.0725981
4.88692	1.96746	13.5974	-13.6878	0.0901383
4.88692	2.03093	12.8057	-12.9143	0.108268
4.88692	2.0944	11.9701	-12.0975	0.126967
4.88692	2.15786	11.0929	-11.2395	0.1462
4.88692	2.22133	10.178	-10.3443	0.165913
4.88692	2.28479	9.23119	-9.41756	0.18603
4.88692	2.34826	8.26031	-8.46704	0.206446
4.88692	2.41173	7.27533	-7.50255	0.227023
4.88692	2.47519	6.28849	-6.53618	0.247592
4.88692	2.53866	5.31423	-5.58215	0.267948
4.88692	2.60213	4.36899	-4.65667	0.287851
4.88692	2.66559	3.47082	-3.77752	0.307034
4.88692	2.72906	2.63882	-2.96354	0.325208
4.88692	2.79253	1.89242	-2.23385	0.342074
4.88692	2.85599	1.25048	-1.60704	0.357334
4.88692	2.91946	0.730319	-1.10015	0.37071
4.88692	2.98293	0.346695	-0.727698	0.381959
4.88692	3.04639	0.110922	-0.500821	0.390887
4.88692	3.10986	0.0301112	-0.426499	0.39736
4.88692	3.17333	0.10669	-0.507097	0.401318
4.88692	3.23679	0.338233	-0.740201	0.402771
4.88692	3.30026	0.717632	-1.11878	0.401803
4.88692	3.36373	1.23358	-1.63166	0.398558
4.88692	3.42719	1.8713	-2.26426	0.393232
4.88692	3.49066	2.6135	-2.9995	0.386057
4.88692	3.55413	3.44132	-3.81875	0.377285
4.88692	3.61759	4.33532	-4.70285	0.367174
4.88692	3.68106	5.27642	-5.63292	0.355971
4.88692	3.74452	6.24655	-6.59115	0.343907
4.88692	3.80799	7.22931	-7.56129	0.331185
4.88692	3.87146	8.21024	-8.52909	0.317976
4.88692	3.93492	9.17712	-9.48245	0.304422
4.88692	3.99839	10.12	-10.4115	0.290632
4.88692	4.06186	11.031	-11.3085	0.276687
4.88692	4.12532	11.9044	-12.1678	0.262643
4.88692	4.18879	12.7363	-12.9855	0.248537
4.88692	4.25226	13.5243	-13.7593	0.234388
4.88692	4.31572	14.2674	-14.4881	0.220206
4.88692	4.37919	14.9658	-15.1722	0.205993
4.88692	4.44266	15.6204	-15.8124	0.191744
4.88692	4.50612	16.2329	-16.4104	0.177456
4.88692	4.56959	16.8053	-16.9684	0.163126
4.88692	4.63306	17.34	-17.4887	0.148752
4.88692	4.69652	17.8398	-17.9739	0.134338
4.88692	4.75999	18.3072	-18.4268	0.11989
4.88692	4.82346	18.745	-18.8501	0.105421
4.88692	4.88692	19.1557	-19.2463	0.0909498
4.88692	4.95039	19.5418	-19.6179	0.0764976
4.88692	5.01385	19.9055	-19.9672	0.0620927
4.88692	5.07732	20.2488	-20.2962	0.047767
4.88692	5.14079	20.5734	-20.6066	0.033557
4.88692	5.20425	20.8808	-20.9	0.0195025
4.88692	5.26772	21.1722	-21.1776	0.00564627
4.88692	5.33119	21.4484	-21.4402	-0.00796632
4.88692	5.39465	21.7099	-21.6885	-0.0212882
4.88692	5.45812	21.9571	-21.9229	-0.0342711
4.88692	5.52159	22.19	-22.1432	-0.046866
4.88692	5.58505	22.4082	-22.3494	-0.0590242
4.88692	5.64852	22.6113	-22.541	-0.0706971
4.88692	5.71199	22.7986	-22.7173	-0.0818376
4.88692	5.77545	22.9692	-22.8775	-0.0924
4.88692	5.83892	23.1223	-23.0207	-0.102341
4.88692	5.90239	23.2566	-23.1459	-0.111618
4.88692	5.96585	23.3713	-23.2522	-0.120195
4.88692	6.02932	23.4654	-23.3386	-0.128036
4.88692	6.09279	23.5381	-23.4042	-0.13511
4.88692	6.15625	23.5885	-23.4485	-0.141388
4.88692	6.21972	23.6163	-23.4709	-0.146848

4.95039	0	27.7153	-27.5916	-0.125801
4.95039	0.0634665	27.6904	-27.5624	-0.13012
4.95039	0.126933	27.6351	-27.5033	-0.133909
4.95039	0.1904	27.5496	-27.4146	-0.13715
4.95039	0.253866	27.4343	-27.2967	-0.139825
4.95039	0.317333	27.29	-27.1503	-0.141915
4.95039	0.380799	27.1173	-26.976	-0.143401
4.95039	0.444266	26.9168	-26.7745	-0.144263
4.95039	0.507732	26.6891	-26.5465	-0.144481
4.95039	0.571199	26.4347	-26.2925	-0.144033
4.95039	0.634665	26.154	-26.0128	-0.142897
4.95039	0.698132	25.8472	-25.7077	-0.141053
4.95039	0.761598	25.5142	-25.3772	-0.138475
4.95039	0.825065	25.1549	-25.021	-0.135143
4.95039	0.888531	24.7687	-24.6388	-0.131032
4.95039	0.951998	24.3549	-24.2299	-0.126119
4.95039	1.01546	23.9128	-23.7934	-0.120382
4.95039	1.07893	23.4412	-23.3283	-0.113798
4.95039	1.1424	22.939	-22.8334	-0.106345
4.95039	1.20586	22.405	-22.3077	-0.0980022
4.95039	1.26933	21.8378	-21.7497	-0.0887522
4.95039	1.3328	21.2363	-21.1583	-0.0785784
4.95039	1.39626	20.5992	-20.5323	-0.0674678
4.95039	1.45973	19.9256	-19.8707	-0.0554113
4.95039	1.5232	19.2148	-19.1728	-0.0424045
4.95039	1.58666	18.4662	-18.4382	-0.0284488
4.95039	1.65013	17.68	-17.6669	-0.0135529
4.95039	1.7136	16.8565	-16.8592	0.00226663
4.95039	1.77706	15.9968	-16.0163	0.0189836
4.95039	1.84053	15.1027	-15.1397	0.0365609
4.95039	1.904	14.1766	-14.232	0.054949
4.95039	1.96746	13.2218	-13.2964	0.0740847
4.95039	2.03093	12.2426	-12.337	0.0938899
4.95039	2.0944	11.2442	-11.3589	0.11427
4.95039	2.15786	10.2327	-10.3682	0.135114
4.95039	2.22133	9.21536	-9.37193	0.156292
4.95039	2.28479	8.2003	-8.37813	0.177657
4.95039	2.34826	7.19665	-7.39575	0.199046
4.95039	2.41173	6.21437	-6.43457	0.220279
4.95039	2.47519	5.2641	-5.50504	0.241161
4.95039	2.53866	4.35703	-4.61813	0.261488
4.95039	2.60213	3.50461	-3.78511	0.281047
4.95039	2.66559	2.71835	-3.01726	0.299623
4.95039	2.72906	2.00946	-2.3256	0.317003
4.95039	2.79253	1.38857	-1.72055	0.332982
4.95039	2.85599	0.865398	-1.21164	0.347369
4.95039	2.91946	0.448408	-0.807181	0.359992
4.95039	2.98293	0.144537	-0.513958	0.370705
4.95039	3.04639	-0.0410674	-0.337009	0.379392
4.95039	3.10986	-0.105232	-0.279428	0.385971
4.95039	3.17333	-0.0468837	-0.342243	0.390396
4.95039	3.23679	0.132911	-0.52438	0.392657
4.95039	3.30026	0.430989	-0.8227	0.392783
4.95039	3.36373	0.842207	-1.23212	0.390836
4.95039	3.42719	1.35964	-1.74581	0.386912
4.95039	3.49066	1.97482	-2.35541	0.381131
4.95039	3.55413	2.67806	-3.05137	0.373637
4.95039	3.61759	3.45873	-3.82321	0.364589
4.95039	3.68106	4.30562	-4.65989	0.354157
4.95039	3.74452	5.20724	-5.55009	0.342519
4.95039	3.80799	6.15214	-6.48252	0.329848
4.95039	3.87146	7.12916	-7.44618	0.316317
4.95039	3.93492	8.12766	-8.4306	0.30209
4.95039	3.99839	9.13769	-9.42598	0.287319
4.95039	4.06186	10.1502	-10.4234	0.272144
4.95039	4.12532	11.1569	-11.4147	0.256693
4.95039	4.18879	12.1508	-12.393	0.241078
4.95039	4.25226	13.1256	-13.3521	0.225396
4.95039	4.31572	14.0762	-14.2869	0.209732
4.95039	4.37919	14.9983	-15.1935	0.194155
4.95039	4.44266	15.8888	-16.0684	0.178726
4.95039	4.50612	16.745	-16.9093	0.163493
4.95039	4.56959	17.5654	-17.7145	0.148493
4.95039	4.63306	18.3489	-18.4831	0.133758
4.95039	4.69652	19.0949	-19.2146	0.119312
4.95039	4.75999	19.8037	-19.9091	0.105172
4.95039	4.82346	20.4756	-20.5671	0.0913518
4.95039	4.88692	21.1114	-21.1893	0.0778615
4.95039	4.95039	21.7122	-21.7768	0.0647077
4.95039	5.01385	22.2791	-22.3309	0.0518956
4.95039	5.07732	22.8134	-22.8527	0.0394287
4.95039	5.14079	23.3164	-23.3436	0.02731
4.95039	5.20425	23.7895	-23.8049	0.0155419
4.95039	5.26772	24.2337	-24.2377	0.00412688
4.95039	5.33119	24.6502	-24.6433	-0.00693226
4.95039	5.39465	25.04	-25.0224	-0.0176322
4.95039	5.45812	25.4036	-25.3757	-0.0279688
4.95039	5.52159	25.7415	-25.7039	-0.0379374
4.95039	5.58505	26.0541	-26.007	-0.0475321
4.95039	5.64852	26.3414	-26.2852	-0.0567462
4.95039	5.71199	26.6031	-26.5382	-0.065572
4.95039	5.77545	26.8389	-26.7657	-0.0740009
4.95039	5.83892	27.0482	-26.9672	-0.0820232
4.95039	5.90239	27.2303	-27.1419	-0.0896283
4.95039	5.96585	27.3846	-27.2892	-0.0968049
4.95039	6.02932	27.5103	-27.4084	-0.103541
4.95039	6.09279	27.6068	-27.4987	-0.109822
4.95039	6.15625	27.6733	-27.5595	-0.115636
4.95039	6.21972	27.7096	-27.5906	-0.120967

5.01385	0	33.347	-33.3133	-0.0353263
5.01385	0.0634665	33.3054	-33.2664	-0.0406341
5.01385	0.126933	33.2156	-33.1711	-0.0462555
5.01385	0.1904	33.0777	-33.0273	-0.0521376
5.01385	0.253866	32.8917	-32.8352	-0.0582107
5.01385	0.317333	32.6577	-32.595	-0.0643893
5.01385	0.380799	32.3759	-32.307	-0.0705738
5.01385	0.444266	32.0464	-31.9712	-0.0766525
5.01385	0.507732	31.6693	-31.5882	-0.0825041
5.01385	0.571199	31.2448	-31.1581	-0.0879999
5.01385	0.634665	30.7732	-30.6814	-0.0930069
5.01385	0.698132	30.2547	-30.1585	-0.0973903
5.01385	0.761598	29.6897	-29.5897	-0.101016
5.01385	0.825065	29.0786	-28.9757	-0.103756
5.01385	0.888531	28.4218	-28.3172	-0.105485
5.01385	0.951998	27.7201	-27.6148	-0.106091
5.01385	1.01546	26.9744	-26.8697	-0.105471
5.01385	1.07893	26.1858	-26.083	-0.103537
5.01385	1.1424	25.3555	-25.2561	-0.100216
5.01385	1.20586	24.4853	-24.3906	-0.0954539
5.01385	1.26933	23.5771	-23.4886	-0.0892128
5.01385	1.3328	22.633	-22.5524	-0.0814752
5.01385	1.39626	21.6558	-21.5844	-0.0722432
5.01385	1.45973	20.6483	-20.5877	-0.0615384
5.01385	1.5232	19.6139	-19.5654	-0.0494023
5.01385	1.58666	18.5563	-18.5213	-0.0358954
5.01385	1.65013	17.4795	-17.4593	-0.0210961
5.01385	1.7136	16.3878	-16.3837	-0.00509973
5.01385	1.77706	15.2861	-15.2991	0.0119829
5.01385	1.84053	14.1794	-14.2103	0.0300272
5.01385	1.904	13.073	-13.1227	0.0488968
5.01385	1.96746	11.9724	-12.0416	0.0684452
5.01385	2.03093	10.8836	-10.9727	0.0885181
5.01385	2.0944	9.81239	-9.92187	0.108955
5.01385	2.15786	8.76497	-8.89494	0.129593
5.01385	2.22133	7.74752	-7.89801	0.150265
5.01385	2.28479	6.76624	-6.9371	0.170807
5.01385	2.34826	5.8273	-6.01822	0.191055
5.01385	2.41173	4.93676	-5.1473	0.21085
5.01385	2.47519	4.10055	-4.33009	0.230038
5.01385	2.53866	3.32432	-3.57211	0.248471
5.01385	2.60213	2.61346	-2.87861	0.266009
5.01385	2.66559	1.973	-2.2545	0.282523
5.01385	2.72906	1.40753	-1.70424	0.297891
5.01385	2.79253	0.92117	-1.23186	0.312003
5.01385	2.85599	0.517511	-0.840847	0.32476
5.01385	2.91946	0.199556	-0.534118	0.336075
5.01385	2.98293	-0.0303096	-0.313989	0.345874
5.01385	3.04639	-0.170358	-0.182125	0.354093
5.01385	3.10986	-0.219541	-0.13953	0.360682
5.01385	3.17333	-0.1775	-0.186524	0.365607
5.01385	3.23679	-0.0445798	-0.322742	0.368843
5.01385	3.30026	0.178184	-0.54714	0.370382
5.01385	3.36373	0.489077	-0.858005	0.370229
5.01385	3.42719	0.885728	-1.25299	0.368402
5.01385	3.49066	1.36515	-1.72912	0.364934
5.01385	3.55413	1.92376	-2.28288	0.359874
5.01385	3.61759	2.55745	-2.91022	0.353283
5.01385	3.68106	3.26165	-3.60662	0.345234
5.01385	3.74452	4.03135	-4.36716	0.335818
5.01385	3.80799	4.86117	-5.18657	0.325134
5.01385	3.87146	5.74547	-6.05929	0.313295
5.01385	3.93492	6.67834	-6.97955	0.300425
5.01385	3.99839	7.65374	-7.94143	0.286655
5.01385	4.06186	8.66551	-8.9389	0.272127
5.01385	4.12532	9.70746	-9.96592	0.256985
5.01385	4.18879	10.7734	-11.0165	0.24138
5.01385	4.25226	11.8573	-12.0846	0.225465
5.01385	4.31572	12.9532	-13.1645	0.20939
5.01385	4.37919	14.0552	-14.2505	0.193306
5.01385	4.44266	15.1579	-15.3372	0.177358
5.01385	4.50612	16.2558	-16.4195	0.161683
5.01385	4.56959	17.3441	-17.4924	0.14641
5.01385	4.63306	18.4179	-18.5514	0.131657
5.01385	4.69652	19.473	-19.5922	0.117529
5.01385	4.75999	20.5053	-20.6109	0.104116
5.01385	4.82346	21.5111	-21.6039	0.0914929
5.01385	4.88692	22.4872	-22.568	0.0797159
5.01385	4.95039	23.4307	-23.5004	0.0688248
5.01385	5.01385	24.3389	-24.3985	0.0588409
5.01385	5.07732	25.2097	-25.26	0.0497672
5.01385	5.14079	26.0412	-26.0832	0.0415888
5.01385	5.20425	26.8318	-26.8663	0.0342738
5.01385	5.26772	27.5802	-27.608	0.027774
5.01385	5.33119	28.2853	-28.3073	0.0220268
5.01385	5.39465	28.9462	-28.9631	0.0169564
5.01385	5.45812	29.5625	-29.5749	0.0124766
5.01385	5.52159	30.1334	-30.1418	0.00849238
5.01385	5.58505	30.6586	-30.6635	0.00490292
5.01385	5.64852	31.1378	-31.1395	0.001604
5.01385	5.71199	31.5707	-31.5694	-0.00150916
5.01385	5.77545	31.9571	-31.9529	-0.00453911
5.01385	5.83892	32.2967	-32.2896	-0.00758343
5.01385	5.90239	32.5893	-32.5793	-0.0107321
5.01385	5.96585	32.8348	-32.8216	-0.0140651
5.01385	6.02932	33.0328	-33.0162	-0.0176498
5.01385	6.09279	33.1832	-33.1629	-0.0215397
5.01385	6.15625	33.2858	-33.2614	-0.025772
5.01385	6.21972	33.3404	-33.3116	-0.0303668

5.07732	0	39.0676	-39.1627	0.0983755
5.07732	0.0634665	38.9827	-39.0707	0.091308
5.07732	0.126933	38.8056	-38.8847	0.0822908
5.07732	0.1904	38.5368	-38.6053	0.0714981
5.07732	0.253866	38.1771	-38.2334	0.059173
5.07732	0.317333	37.7275	-37.7704	0.0456169
5.07732	0.380799	37.1897	-37.2183	0.0311765
5.07732	0.444266	36.5658	-36.5797	0.0162298
5.07732	0.507732	35.8587	-35.8577	0.00117065
5.07732	0.571199	35.0717	-35.0562	-0.0136058
