#1:t	2:m	3:min_gap
2.16	4.7	0.00564374
2.18	4.7	0.0117115
2.2	4.7	0.0296641
2.22	4.7	0.0322328
2.24	4.7	0.0429658
2.26	4.7	0.05879
2.28	4.7	0.0684805
2.3	4.7	0.080299
2.32	4.7	0.0959606
2.34	4.7	0.106143
2.36	4.7	0.119592
2.38	4.7	0.133653
2.4	4.7	0.145687
2.42	4.7	0.161069
2.44	4.7	0.173083
2.46	4.7	0.187614
2.48	4.7	0.201241
2.5	4.7	0.215296
2.52	4.7	0.229913
2.54	4.7	0.243787
2.56	4.7	0.258988
2.58	4.7	0.272918
2.6	4.7	0.288429
2.62	4.7	0.302609
2.64	4.7	0.318237
2.66	4.7	0.332832
2.68	4.7	0.348439
2.7	4.7	0.363592
2.72	4.7	0.379078
2.74	4.7	0.394913
2.76	4.7	0.410202
2.78	4.7	0.426832
2.8	4.7	0.441868
2.82	4.7	0.458669
2.84	4.7	0.474136
2.86	4.7	0.490517
2.88	4.7	0.507067
2.9	4.7	0.523012
2.92	4.7	0.540362
2.94	4.7	0.556223
2.96	4.7	0.573047
2.98	4.7	0.590216
3	4.7	0.606516
3.02	4.7	0.623976
3.04	4.7	0.640839
3.06	4.7	0.657723
3.08	4.7	0.675636
3.1	4.7	0.692401
3.12	4.7	0.709706
3.14	4.7	0.727931
3.16	4.7	0.744787
3.18	4.7	0.762385
3.2	4.7	0.780814
3.22	4.7	0.79793
3.24	4.7	0.815721
3.26	4.7	0.834269
3.28	4.7	0.851801
3.3	4.7	0.869706
3.32	4.7	0.862386
3.34	4.7	0.841119
3.36	4.7	0.818845
3.38	4.7	0.796783
3.4	4.7	0.774954
3.42	4.7	0.753383
3.44	4.7	0.7315
3.46	4.7	0.709028
3.48	4.7	0.686791
3.5	4.7	0.664817
3.52	4.7	0.643138
3.54	4.7	0.620953
3.56	4.7	0.598198
3.58	4.7	0.575704
3.6	4.7	0.553506
3.62	4.7	0.531645
3.64	4.7	0.50973
3.66	4.7	0.48656
3.68	4.7	0.463673
3.7	4.7	0.441116
3.72	4.7	0.418948
3.74	4.7	0.397238
3.76	4.7	0.374635
3.78	4.7	0.35112
3.8	4.7	0.327959
3.82	4.7	0.305237
3.84	4.7	0.283066
3.86	4.7	0.261592
3.88	4.7	0.239391
3.9	4.7	0.215142
3.92	4.7	0.191316
3.94	4.7	0.168101
3.96	4.7	0.145799
3.98	4.7	0.124913

0	4.8	2.13562
0.02	4.8	2.11815
0.04	4.8	2.09819
0.06	4.8	2.07582
0.08	4.8	2.05115
0.1	4.8	2.02434
0.12	4.8	1.99557
0.14	4.8	1.96505
0.16	4.8	1.93296
0.18	4.8	1.89949
0.2	4.8	1.8648
0.22	4.8	1.82905
0.24	4.8	1.79238
0.26	4.8	1.75494
0.28	4.8	1.71684
0.3	4.8	1.67817
0.32	4.8	1.63905
0.34	4.8	1.59956
0.36	4.8	1.5598
0.38	4.8	1.51979
0.4	4.8	1.47967
0.42	4.8	1.43943
0.44	4.8	1.39915
0.46	4.8	1.35889
0.48	4.8	1.31869
0.5	4.8	1.27855
0.52	4.8	1.23853
0.54	4.8	1.19869
0.56	4.8	1.15898
0.58	4.8	1.11949
0.6	4.8	1.08024
0.62	4.8	1.04116
0.64	4.8	1.00233
0.66	4.8	0.963765
0.68	4.8	0.925463
0.7	4.8	0.887429
0.72	4.8	0.849667
0.74	4.8	0.812184
0.76	4.8	0.774985
0.78	4.8	0.738082
0.8	4.8	0.701455
0.82	4.8	0.665026
0.84	4.8	0.628889
0.86	4.8	0.59306
0.88	4.8	0.557556
0.9	4.8	0.522213
0.92	4.8	0.487095
0.94	4.8	0.452313
0.96	4.8	0.417255
0.98	4.8	0.36798
1	4.8	0.320335
1.02	4.8	0.274566
1.04	4.8	0.231042
1.06	4.8	0.190013
1.08	4.8	0.151731
1.1	4.8	0.116382
1.12	4.8	0.0841815
1.14	4.8	0.0546019
1.16	4.8	0.0288946
1.18	4.8	0.00441791
1.2	4.8	0.0179198
1.22	4.8	0.0151204
1.24	4.8	0.0459072
1.26	4.8	0.0667576
1.28	4.8	0.0796269
1.3	4.8	0.0909705
1.32	4.8	0.101049
1.34	4.8	0.109068
1.36	4.8	0.116697
1.38	4.8	0.122363
1.4	4.8	0.127429
1.42	4.8	0.131689
1.44	4.8	0.135036
1.46	4.8	0.137437
1.48	4.8	0.138933
1.5	4.8	0.139635
1.52	4.8	0.139727
1.54	4.8	0.139479
1.56	4.8	0.138755
1.58	4.8	0.136699
1.6	4.8	0.135133
1.62	4.8	0.131977
1.64	4.8	0.129571
1.66	4.8	0.125274
1.68	4.8	0.121727
1.7	4.8	0.117323
1.72	4.8	0.112004
1.74	4.8	0.107027
1.76	4.8	0.102289
1.78	4.8	0.0961314
1.8	4.8	0.0892903
1.82	4.8	0.0824023
1.84	4.8	0.0753943
1.86	4.8	0.0681973
1.88	4.8	0.0607488
1.9	4.8	0.0529943
1.92	4.8	0.0448925
1.94	4.8	0.0364267
1.96	4.8	0.0276395
1.98	4.8	0.0187773
2	4.8	0.0111504
2.02	4.8	0.0107745
2.04	4.8	0.0192425
2.06	4.8	0.0273633
2.08	4.8	0.0318072
2.1	4.8	0.0399212
2.12	4.8	0.0505562
2.14	4.8	0.0629708
2.16	4.8	0.0743565
2.18	4.8	0.0833531
2.2	4.8	0.0944889
2.22	4.8	0.107503
2.24	4.8	0.118455
2.26	4.8	0.129403
2.28	4.8	0.142366
2.3	4.8	0.154562
2.32	4.8	0.166051
2.34	4.8	0.17961
2.36	4.8	0.191755
2.38	4.8	0.204295
2.4	4.8	0.218639
2.42	4.8	0.230422
2.44	4.8	0.244408
2.46	4.8	0.257501
2.48	4.8	0.271038
2.5	4.8	0.285243
2.52	4.8	0.298524
2.54	4.8	0.31348
2.56	4.8	0.326681
2.58	4.8	0.342124
2.6	4.8	0.355403
2.62	4.8	0.37107
2.64	4.8	0.384636
2.66	4.8	0.400504
2.68	4.8	0.414359
2.7	4.8	0.430249
2.72	4.8	0.444577
2.74	4.8	0.460397
2.76	4.8	0.475311
2.78	4.8	0.490991
2.8	4.8	0.506595
2.82	4.8	0.522077
2.84	4.8	0.538469
2.86	4.8	0.55371
2.88	4.8	0.570369
2.9	4.8	0.585946
2.92	4.8	0.602244
2.94	4.8	0.618844
2.96	4.8	0.634764
2.98	4.8	0.651856
3	4.8	0.667993
3.02	4.8	0.684634
3.04	4.8	0.701999
3.06	4.8	0.718183
3.08	4.8	0.735363
3.1	4.8	0.752571
3.12	4.8	0.76925
3.14	4.8	0.786825
3.16	4.8	0.804047
3.18	4.8	0.82109
3.2	4.8	0.838946
3.22	4.8	0.856339
3.24	4.8	0.873642
3.26	4.8	0.891689
3.28	4.8	0.909399
3.3	4.8	0.926878
3.32	4.8	0.945041
3.34	4.8	0.942058
3.36	4.8	0.920586
3.38	4.8	0.899239
3.4	4.8	0.877022
3.42	4.8	0.855001
3.44	4.8	0.833194
3.46	4.8	0.811621
3.48	4.8	0.789757
3.5	4.8	0.767323
3.52	4.8	0.745102
3.54	4.8	0.723119
3.56	4.8	0.701398
3.58	4.8	0.679353
3.6	4.8	0.656622
3.62	4.8	0.634122
3.64	4.8	0.611884
3.66	4.8	0.589939
3.68	4.8	0.568298
3.7	4.8	0.54515
3.72	4.8	0.522247
3.74	4.8	0.499627
3.76	4.8	0.477334
3.78	4.8	0.455419
3.8	4.8	0.433431
3.82	4.8	0.409926
3.84	4.8	0.386713
3.86	4.8	0.363852
3.88	4.8	0.341417
3.9	4.8	0.319506
3.92	4.8	0.298236
3.94	4.8	0.274226
3.96	4.8	0.25038
3.98	4.8	0.226966

0	4.9	2.20324
0.02	4.9	2.18619
0.04	4.9	2.16688
0.06	4.9	2.14538
0.08	4.9	2.12175
0.1	4.9	2.09614
0.12	4.9	2.06867
0.14	4.9	2.03953
0.16	4.9	2.00889
0.18	4.9	1.97688
0.2	4.9	1.94367
0.22	4.9	1.90941
0.24	4.9	1.87424
0.26	4.9	1.83826
0.28	4.9	1.80159
0.3	4.9	1.76436
0.32	4.9	1.72663
0.34	4.9	1.68851
0.36	4.9	1.65008
0.38	4.9	1.61138
0.4	4.9	1.57251
0.42	4.9	1.5335
0.44	4.9	1.49442
0.46	4.9	1.45531
0.48	4.9	1.41622
0.5	4.9	1.37718
0.52	4.9	1.33824
0.54	4.9	1.29936
0.56	4.9	1.26066
0.58	4.9	1.22208
0.6	4.9	1.18373
0.62	4.9	1.14554
0.64	4.9	1.10754
0.66	4.9	1.06979
0.68	4.9	1.03226
0.7	4.9	0.994977
0.72	4.9	0.95793
0.74	4.9	0.921124
0.76	4.9	0.884562
0.78	4.9	0.848249
0.8	4.9	0.812189
0.82	4.9	0.776388
0.84	4.9	0.740854
0.86	4.9	0.705596
0.88	4.9	0.670479
0.9	4.9	0.635606
0.92	4.9	0.601005
0.94	4.9	0.566692
0.96	4.9	0.524062
0.98	4.9	0.476838
1	4.9	0.431201
1.02	4.9	0.387339
1.04	4.9	0.345456
1.06	4.9	0.305824
1.08	4.9	0.26845
1.1	4.9	0.233655
1.12	4.9	0.201458
1.14	4.9	0.171857
1.16	4.9	0.144826
1.18	4.9	0.120306
1.2	4.9	0.0981949
1.22	4.9	0.0783447
1.24	4.9	0.0605611
1.26	4.9	0.0446423
1.28	4.9	0.0155156
1.3	4.9	0.0189176
1.32	4.9	0.00888902
1.34	4.9	0.00456673
1.36	4.9	0.0121571
1.38	4.9	0.0200993
1.4	4.9	0.0244826
1.42	4.9	0.02942
1.44	4.9	0.0337471
1.46	4.9	0.0371274
1.48	4.9	0.0395826
1.5	4.9	0.0413603
1.52	4.9	0.0429191
1.54	4.9	0.0449299
1.56	4.9	0.0430163
1.58	4.9	0.0422302
1.6	4.9	0.0421958
1.62	4.9	0.0387921
1.64	4.9	0.038406
1.66	4.9	0.0338572
1.68	4.9	0.0311533
1.7	4.9	0.0295108
1.72	4.9	0.022529
1.74	4.9	0.018815
1.76	4.9	0.0193479
1.78	4.9	0.0145941
1.8	4.9	0.00678354
1.82	4.9	0.00441207
1.84	4.9	0.0108766
1.86	4.9	0.0182243
1.88	4.9	0.0255985
1.9	4.9	0.032969
1.92	4.9	0.0403887
1.94	4.9	0.04793
1.96	4.9	0.0556711
1.98	4.9	0.0636915
2	4.9	0.0720689
2.02	4.9	0.080878
2.04	4.9	0.0901883
2.06	4.9	0.100064
2.08	4.9	0.110564
2.1	4.9	0.120044
2.12	4.9	0.129154
2.14	4.9	0.139101
2.16	4.9	0.149935
2.18	4.9	0.161699
2.2	4.9	0.171573
2.22	4.9	0.18216
2.24	4.9	0.19387
2.26	4.9	0.205861
2.28	4.9	0.216534
2.3	4.9	0.228494
2.32	4.9	0.241293
2.34	4.9	0.252423
2.36	4.9	0.264984
2.38	4.9	0.277819
2.4	4.9	0.289768
2.42	4.9	0.303274
2.44	4.9	0.315672
2.46	4.9	0.328781
2.48	4.9	0.34239
2.5	4.9	0.355222
2.52	4.9	0.369722
2.54	4.9	0.382399
2.56	4.9	0.396903
2.58	4.9	0.410181
2.6	4.9	0.42472
2.62	4.9	0.438485
2.64	4.9	0.453172
2.66	4.9	0.467268
2.68	4.9	0.482211
2.7	4.9	0.496512
2.72	4.9	0.511816
2.74	4.9	0.526219
2.76	4.9	0.541986
2.78	4.9	0.556406
2.8	4.9	0.572359
2.82	4.9	0.587102
2.84	4.9	0.602905
2.86	4.9	0.618343
2.88	4.9	0.633952
2.9	4.9	0.650173
2.92	4.9	0.66555
2.94	4.9	0.682116
2.96	4.9	0.697756
2.98	4.9	0.713999
3	4.9	0.730627
3.02	4.9	0.746528
3.04	4.9	0.763437
3.06	4.9	0.779767
3.08	4.9	0.796275
3.1	4.9	0.813692
3.12	4.9	0.829879
3.14	4.9	0.84685
3.16	4.9	0.864317
3.18	4.9	0.88084
3.2	4.9	0.898158
3.22	4.9	0.915729
3.24	4.9	0.932569
3.26	4.9	0.950139
3.28	4.9	0.967951
3.3	4.9	0.985022
3.32	4.9	1.00277
3.34	4.9	1.02095
3.36	4.9	1.02221
3.38	4.9	1.00058
3.4	4.9	0.979135
3.42	4.9	0.957706
3.44	4.9	0.935543
3.46	4.9	0.91356
3.48	4.9	0.891774
3.5	4.9	0.870203
3.52	4.9	0.848345
3.54	4.9	0.825947
3.56	4.9	0.803745
3.58	4.9	0.781757
3.6	4.9	0.760005
3.62	4.9	0.738073
3.64	4.9	0.715366
3.66	4.9	0.692867
3.68	4.9	0.6706
3.7	4.9	0.648592
3.72	4.9	0.626874
3.74	4.9	0.604047
3.76	4.9	0.581138
3.78	4.9	0.558475
3.8	4.9	0.536092
3.82	4.9	0.51403
3.84	4.9	0.492335
3.86	4.9	0.46903
3.88	4.9	0.445788
3.9	4.9	0.422837
3.92	4.9	0.400231
3.94	4.9	0.378037
3.96	4.9	0.356336
3.98	4.9	0.333586

0	5	2.27299
0.02	5	2.25628
0.04	5	2.23755
0.06	5	2.2168
0.08	5	2.19409
0.1	5	2.16953
0.12	5	2.14324
0.14	5	2.11535
0.16	5	2.08601
0.18	5	2.05535
0.2	5	2.02353
0.22	5	1.99065
0.24	5	1.95686
0.26	5	1.92226
0.28	5	1.88696
0.3	5	1.85108
0.32	5	1.81468
0.34	5	1.77786
0.36	5	1.74069
0.38	5	1.70326
0.4	5	1.66558
0.42	5	1.62777
0.44	5	1.58984
0.46	5	1.55184
0.48	5	1.51383
0.5	5	1.47584
0.52	5	1.43786
0.54	5	1.39998
0.56	5	1.36224
0.58	5	1.32456
0.6	5	1.28708
0.62	5	1.24973
0.64	5	1.21255
0.66	5	1.17559
0.68	5	1.13883
0.7	5	1.10228
0.72	5	1.06591
0.74	5	1.02976
0.76	5	0.993847
0.78	5	0.95816
0.8	5	0.922707
0.82	5	0.88748
0.84	5	0.852435
0.86	5	0.817613
0.88	5	0.783019
0.9	5	0.748659
0.92	5	0.714539
0.94	5	0.678865
0.96	5	0.632157
0.98	5	0.586773
1	5	0.542811
1.02	5	0.50051
1.04	5	0.459985
1.06	5	0.421375
1.08	5	0.384843
1.1	5	0.350584
1.12	5	0.318505
1.14	5	0.288841
1.16	5	0.26147
1.18	5	0.236293
1.2	5	0.21334
1.22	5	0.192521
1.24	5	0.173755
1.26	5	0.156865
1.28	5	0.131806
1.3	5	0.101751
1.32	5	0.070311
1.34	5	0.0391129
1.36	5	0.00954181
1.38	5	0.0246414
1.4	5	0.0546808
1.42	5	0.0738335
1.44	5	0.0685495
1.46	5	0.0642137
1.48	5	0.0607673
1.5	5	0.0582971
1.52	5	0.0570721
1.54	5	0.0553759
1.56	5	0.0540259
1.58	5	0.054734
1.6	5	0.0550604
1.62	5	0.055864
1.64	5	0.0579878
1.66	5	0.0597415
1.68	5	0.0621809
1.7	5	0.0664748
1.72	5	0.0685331
1.74	5	0.0725934
1.76	5	0.0780831
1.78	5	0.0820572
1.8	5	0.0864707
1.82	5	0.0917698
1.84	5	0.0977046
1.86	5	0.104088
1.88	5	0.110791
1.9	5	0.117729
1.92	5	0.124854
1.94	5	0.132146
1.96	5	0.139607
1.98	5	0.147254
2	5	0.155119
2.02	5	0.16324
2.04	5	0.171664
2.06	5	0.180443
2.08	5	0.189631
2.1	5	0.199284
2.12	5	0.209458
2.14	5	0.218785
2.16	5	0.228331
2.18	5	0.238499
2.2	5	0.249353
2.22	5	0.260209
2.24	5	0.270388
2.26	5	0.281386
2.28	5	0.293263
2.3	5	0.304116
2.32	5	0.315433
2.34	5	0.327768
2.36	5	0.339268
2.38	5	0.351143
2.4	5	0.364173
2.42	5	0.375787
2.44	5	0.388489
2.46	5	0.401395
2.48	5	0.413834
2.5	5	0.427639
2.52	5	0.439997
2.54	5	0.453696
2.56	5	0.466828
2.58	5	0.480502
2.6	5	0.494223
2.62	5	0.507959
2.64	5	0.522113
2.66	5	0.535999
2.68	5	0.550459
2.7	5	0.564585
2.72	5	0.579242
2.74	5	0.593697
2.76	5	0.608463
2.78	5	0.623335
2.8	5	0.638134
2.82	5	0.65351
2.84	5	0.668279
2.86	5	0.684244
2.88	5	0.69893
2.9	5	0.714822
2.92	5	0.730128
2.94	5	0.745827
2.96	5	0.761915
2.98	5	0.77739
3	5	0.79389
3.02	5	0.809567
3.04	5	0.825769
3.06	5	0.842413
3.08	5	0.858299
3.1	5	0.875072
3.12	5	0.891543
3.14	5	0.90795
3.16	5	0.925165
3.18	5	0.941594
3.2	5	0.958404
3.22	5	0.975955
3.24	5	0.992472
3.26	5	1.00959
3.28	5	1.02739
3.3	5	1.04411
3.32	5	1.06145
3.34	5	1.07943
3.36	5	1.09649
3.38	5	1.10279
3.4	5	1.08102
3.42	5	1.05943
3.44	5	1.03802
3.46	5	1.01651
3.48	5	0.994393
3.5	5	0.972445
3.52	5	0.95068
3.54	5	0.929111
3.56	5	0.907253
3.58	5	0.884889
3.6	5	0.862704
3.62	5	0.840715
3.64	5	0.81894
3.66	5	0.797098
3.68	5	0.774416
3.7	5	0.751921
3.72	5	0.729634
3.74	5	0.707578
3.76	5	0.685778
3.78	5	0.663239
3.8	5	0.640331
3.82	5	0.617639
3.84	5	0.59519
3.86	5	0.573018
3.88	5	0.551159
3.9	5	0.528418
3.92	5	0.505162
3.94	5	0.482152
3.96	5	0.459429
3.98	5	0.437042

0	5.1	2.34469
0.02	5.1	2.3283
0.04	5.1	2.31005
0.06	5.1	2.28997
0.08	5.1	2.26807
0.1	5.1	2.24446
0.12	5.1	2.21922
0.14	5.1	2.19247
0.16	5.1	2.16432
0.18	5.1	2.1349
0.2	5.1	2.10435
0.22	5.1	2.07276
0.24	5.1	2.04027
0.26	5.1	2.00697
0.28	5.1	1.97296
0.3	5.1	1.93834
0.32	5.1	1.9032
0.34	5.1	1.86762
0.36	5.1	1.83166
0.38	5.1	1.79541
0.4	5.1	1.75891
0.42	5.1	1.72221
0.44	5.1	1.68537
0.46	5.1	1.64845
0.48	5.1	1.61147
0.5	5.1	1.57447
0.52	5.1	1.53749
0.54	5.1	1.50056
0.56	5.1	1.46371
0.58	5.1	1.42693
0.6	5.1	1.3903
0.62	5.1	1.35375
0.64	5.1	1.31738
0.66	5.1	1.28119
0.68	5.1	1.24513
0.7	5.1	1.20925
0.72	5.1	1.17356
0.74	5.1	1.13808
0.76	5.1	1.10279
0.78	5.1	1.06769
0.8	5.1	1.0328
0.82	5.1	0.998104
0.84	5.1	0.963611
0.86	5.1	0.92932
0.88	5.1	0.895235
0.9	5.1	0.861359
0.92	5.1	0.827696
0.94	5.1	0.786225
0.96	5.1	0.74115
0.98	5.1	0.697301
1	5.1	0.654817
1.02	5.1	0.613774
1.04	5.1	0.574364
1.06	5.1	0.536712
1.08	5.1	0.500909
1.1	5.1	0.467054
1.12	5.1	0.43525
1.14	5.1	0.405518
1.16	5.1	0.377813
1.18	5.1	0.352249
1.2	5.1	0.328646
1.22	5.1	0.307015
1.24	5.1	0.287353
1.26	5.1	0.269293
1.28	5.1	0.250273
1.3	5.1	0.219535
1.32	5.1	0.189117
1.34	5.1	0.159138
1.36	5.1	0.128522
1.38	5.1	0.0978781
1.4	5.1	0.0675493
1.42	5.1	0.0380568
1.44	5.1	0.0147938
1.46	5.1	0.0276298
1.48	5.1	0.0532907
1.5	5.1	0.0821183
1.52	5.1	0.111618
1.54	5.1	0.141318
1.56	5.1	0.151839
1.58	5.1	0.151392
1.6	5.1	0.150823
1.62	5.1	0.151197
1.64	5.1	0.152106
1.66	5.1	0.153473
1.68	5.1	0.155232
1.7	5.1	0.158103
1.72	5.1	0.16031
1.74	5.1	0.163668
1.76	5.1	0.167972
1.78	5.1	0.171408
1.8	5.1	0.175619
1.82	5.1	0.180471
1.84	5.1	0.185844
1.86	5.1	0.191637
1.88	5.1	0.197672
1.9	5.1	0.203595
1.92	5.1	0.209923
1.94	5.1	0.216621
1.96	5.1	0.223667
1.98	5.1	0.231051
2	5.1	0.238773
2.02	5.1	0.246842
2.04	5.1	0.254757
2.06	5.1	0.262862
2.08	5.1	0.271266
2.1	5.1	0.28001
2.12	5.1	0.289136
2.14	5.1	0.298693
2.16	5.1	0.308728
2.18	5.1	0.317986
2.2	5.1	0.327676
2.22	5.1	0.337919
2.24	5.1	0.348773
2.26	5.1	0.359054
2.28	5.1	0.36952
2.3	5.1	0.380702
2.32	5.1	0.392121
2.34	5.1	0.402927
2.36	5.1	0.414566
2.38	5.1	0.426554
2.4	5.1	0.437877
2.42	5.1	0.450159
2.44	5.1	0.462291
2.46	5.1	0.474348
2.48	5.1	0.487491
2.5	5.1	0.49945
2.52	5.1	0.512481
2.54	5.1	0.525299
2.56	5.1	0.538272
2.58	5.1	0.551771
2.6	5.1	0.564749
2.62	5.1	0.578779
2.64	5.1	0.59183
2.66	5.1	0.606262
2.68	5.1	0.619458
2.7	5.1	0.634141
2.72	5.1	0.647599
2.74	5.1	0.662521
2.76	5.1	0.676235
2.78	5.1	0.691275
2.8	5.1	0.705366
2.82	5.1	0.720455
2.84	5.1	0.735
2.86	5.1	0.750079
2.88	5.1	0.765157
2.9	5.1	0.780176
2.92	5.1	0.795865
2.94	5.1	0.810781
2.96	5.1	0.826739
2.98	5.1	0.841934
3	5.1	0.857701
3.02	5.1	0.873681
3.04	5.1	0.88923
3.06	5.1	0.905681
3.08	5.1	0.921378
3.1	5.1	0.937549
3.12	5.1	0.9542
3.14	5.1	0.970076
3.16	5.1	0.986742
3.18	5.1	1.00332
3.2	5.1	1.01965
3.22	5.1	1.0367
3.24	5.1	1.05332
3.26	5.1	1.07
3.28	5.1	1.08736
3.3	5.1	1.10413
3.32	5.1	1.12108
3.34	5.1	1.13866
3.36	5.1	1.15571
3.38	5.1	1.17286
3.4	5.1	1.18373
3.42	5.1	1.16188
3.44	5.1	1.14016
3.46	5.1	1.11861
3.48	5.1	1.09722
3.5	5.1	1.07563
3.52	5.1	1.05356
3.54	5.1	1.03164
3.56	5.1	1.0099
3.58	5.1	0.988333
3.6	5.1	0.966466
3.62	5.1	0.944134
3.64	5.1	0.921967
3.66	5.1	0.899979
3.68	5.1	0.878186
3.7	5.1	0.856418
3.72	5.1	0.833759
3.74	5.1	0.811271
3.76	5.1	0.788971
3.78	5.1	0.766878
3.8	5.1	0.745014
3.82	5.1	0.722714
3.84	5.1	0.699811
3.86	5.1	0.677099
3.88	5.1	0.654603
3.9	5.1	0.632347
3.92	5.1	0.610362
3.94	5.1	0.588077
3.96	5.1	0.564816
3.98	5.1	0.541767

0	5.2	2.4182
0.02	5.2	2.40209
0.04	5.2	2.38428
0.06	5.2	2.36478
0.08	5.2	2.34361
0.1	5.2	2.32085
0.12	5.2	2.29655
0.14	5.2	2.27083
0.16	5.2	2.24377
0.18	5.2	2.2155
0.2	5.2	2.18612
0.22	5.2	2.15574
0.24	5.2	2.12445
0.26	5.2	2.09236
0.28	5.2	2.05958
0.3	5.2	2.02615
0.32	5.2	1.99222
0.34	5.2	1.95781
0.36	5.2	1.92301
0.38	5.2	1.88787
0.4	5.2	1.85246
0.42	5.2	1.81686
0.44	5.2	1.78107
0.46	5.2	1.74517
0.48	5.2	1.70918
0.5	5.2	1.67315
0.52	5.2	1.63711
0.54	5.2	1.6011
0.56	5.2	1.56512
0.58	5.2	1.52919
0.6	5.2	1.49338
0.62	5.2	1.45762
0.64	5.2	1.42204
0.66	5.2	1.38655
0.68	5.2	1.3512
0.7	5.2	1.31603
0.72	5.2	1.28103
0.74	5.2	1.24617
0.76	5.2	1.21147
0.78	5.2	1.17695
0.8	5.2	1.14262
0.82	5.2	1.10847
0.84	5.2	1.0745
0.86	5.2	1.04072
0.88	5.2	1.00712
0.9	5.2	0.973708
0.92	5.2	0.939016
0.94	5.2	0.894362
0.96	5.2	0.85072
0.98	5.2	0.808205
1	5.2	0.766951
1.02	5.2	0.727091
1.04	5.2	0.68864
1.06	5.2	0.651802
1.08	5.2	0.616655
1.1	5.2	0.583253
1.12	5.2	0.551648
1.14	5.2	0.521888
1.16	5.2	0.494016
1.18	5.2	0.468067
1.2	5.2	0.443995
1.22	5.2	0.42166
1.24	5.2	0.401203
1.26	5.2	0.382341
1.28	5.2	0.365138
1.3	5.2	0.338282
1.32	5.2	0.307743
1.34	5.2	0.277392
1.36	5.2	0.24726
1.38	5.2	0.217397
1.4	5.2	0.187824
1.42	5.2	0.157572
1.44	5.2	0.127477
1.46	5.2	0.0976032
1.48	5.2	0.0681262
1.5	5.2	0.0397438
1.52	5.2	0.0180773
1.54	5.2	0.0258194
1.56	5.2	0.0510256
1.58	5.2	0.0793787
1.6	5.2	0.108378
1.62	5.2	0.137571
1.64	5.2	0.166818
1.66	5.2	0.196066
1.68	5.2	0.225288
1.7	5.2	0.251366
1.72	5.2	0.253172
1.74	5.2	0.255902
1.76	5.2	0.259069
1.78	5.2	0.262159
1.8	5.2	0.265916
1.82	5.2	0.270245
1.84	5.2	0.275063
1.86	5.2	0.279921
1.88	5.2	0.284975
1.9	5.2	0.29044
1.92	5.2	0.296276
1.94	5.2	0.302451
1.96	5.2	0.308943
1.98	5.2	0.315739
2	5.2	0.322832
2.02	5.2	0.330225
2.04	5.2	0.337926
2.06	5.2	0.345948
2.08	5.2	0.354311
2.1	5.2	0.362494
2.12	5.2	0.370866
2.14	5.2	0.379573
2.16	5.2	0.388652
2.18	5.2	0.398145
2.2	5.2	0.408031
2.22	5.2	0.417316
2.24	5.2	0.42707
2.26	5.2	0.437345
2.28	5.2	0.448128
2.3	5.2	0.458144
2.32	5.2	0.468766
2.34	5.2	0.480051
2.36	5.2	0.490897
2.38	5.2	0.501964
2.4	5.2	0.513798
2.42	5.2	0.52511
2.44	5.2	0.536772
2.46	5.2	0.549253
2.48	5.2	0.560756
2.5	5.2	0.573198
2.52	5.2	0.585577
2.54	5.2	0.59795
2.56	5.2	0.611096
2.58	5.2	0.623441
2.6	5.2	0.636908
2.62	5.2	0.649573
2.64	5.2	0.663127
2.66	5.2	0.676275
2.68	5.2	0.689971
2.7	5.2	0.703496
2.72	5.2	0.717395
2.74	5.2	0.731203
2.76	5.2	0.74537
2.78	5.2	0.759381
2.8	5.2	0.773883
2.82	5.2	0.788026
2.84	5.2	0.802931
2.86	5.2	0.817145
2.88	5.2	0.832474
2.9	5.2	0.846756
2.92	5.2	0.862045
2.94	5.2	0.876882
2.96	5.2	0.892091
2.98	5.2	0.907555
3	5.2	0.922647
3.02	5.2	0.938656
3.04	5.2	0.953755
3.06	5.2	0.969576
3.08	5.2	0.985461
3.1	5.2	1.00107
3.12	5.2	1.01748
3.14	5.2	1.03319
3.16	5.2	1.04934
3.18	5.2	1.06599
3.2	5.2	1.08185
3.22	5.2	1.09844
3.24	5.2	1.1151
3.26	5.2	1.13136
3.28	5.2	1.14829
3.3	5.2	1.16506
3.32	5.2	1.18163
3.34	5.2	1.19883
3.36	5.2	1.21582
3.38	5.2	1.23263
3.4	5.2	1.25002
3.42	5.2	1.2643
3.44	5.2	1.24308
3.46	5.2	1.22128
3.48	5.2	1.19961
3.5	5.2	1.17809
3.52	5.2	1.15673
3.54	5.2	1.13506
3.56	5.2	1.11303
3.58	5.2	1.09114
3.6	5.2	1.06941
3.62	5.2	1.04786
3.64	5.2	1.02597
3.66	5.2	1.00367
3.68	5.2	0.981521
3.7	5.2	0.959536
3.72	5.2	0.93773
3.74	5.2	0.916021
3.76	5.2	0.893385
3.78	5.2	0.870905
3.8	5.2	0.848596
3.82	5.2	0.826475
3.84	5.2	0.804559
3.86	5.2	0.782461
3.88	5.2	0.759565
3.9	5.2	0.736841
3.92	5.2	0.714309
3.94	5.2	0.691989
3.96	5.2	0.669907
3.98	5.2	0.647998

0	5.3	2.49338
0.02	5.3	2.47752
0.04	5.3	2.46011
0.06	5.3	2.44114
0.08	5.3	2.42063
0.1	5.3	2.39862
0.12	5.3	2.37518
0.14	5.3	2.35039
